blue_style,red_style,map,episode_index,episode_seed,touch_step,pickup_step,carrier_idx,end_step,loss_cause,carrier_lifetime,max_return_progress,crossed_midfield,reached_capture_zone,captured,carrier_loss_x,carrier_loss_y,min_dist_red0,min_dist_red1,teammate_dist_at_pickup,teammate_lane_before,teammate_lane_after,red_retarget_latency,noncarrier_flag_pressure_steps,noncarrier_support_steps
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,179,179,0,181,tag,2,1.060638427734375,0,0,0,15.939361572265625,8.928007125854492,1.1229837995045102,1.1345460940576064,13.183300971984863,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,14,561015,16,16,0,24,tag,8,4.702090263366699,0,0,0,12.2979097366333,9.46002197265625,1.346393106841533,1.5532855162795227,8.41840648651123,-1.0,-1.0,0,2,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,14,561015,32,32,1,52,capture,20,14.799219846725464,1,0,1,2.200780153274536,10.184396743774414,1.5536289655003157,1.7023066973447898,7.769772529602051,-1.0,-1.0,1,0,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,14,561015,69,69,0,83,tag,14,5.281820297241211,0,0,0,11.718179702758789,12.165143966674805,1.1941070894300243,2.1123211615816206,7.686892509460449,-1.0,-1.0,0,0,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,14,561015,90,90,1,113,capture,23,14.838625431060791,1,0,1,2.161374568939209,9.799405097961426,0.8480481652424386,1.6880119490786465,10.2081937789917,1.0,1.0,0,2,4
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,14,561015,125,125,0,146,other,21,15.50872254371643,1,1,0,1.4912774562835693,12.05610179901123,1.8248781615274012,9.181960743257271,9.088419914245605,-1.0,-1.0,0,0,1
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,19,19,1,27,tag,8,4.782038688659668,0,0,0,12.217961311340332,10.233840942382812,1.5365692629098684,1.4147464829024319,6.37692928314209,1.0,1.0,0,1,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,31,31,0,36,tag,5,3.5283374786376953,0,0,0,13.471662521362305,7.060157299041748,1.517754926917893,1.7965855985375327,5.438313961029053,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,71,71,0,85,tag,14,3.9244394302368164,0,0,0,13.075560569763184,9.369131088256836,0.8283758874221459,0.7727777962548529,11.110650062561035,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,103,103,1,104,tag,1,0.9111785888671875,0,0,0,16.088821411132812,10.292598724365234,1.4073829339463346,0.7744047541045246,11.955888748168945,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,153,153,0,156,tag,3,2.460751533508301,0,0,0,14.5392484664917,11.039673805236816,1.2359088283904094,1.269638905923843,12.591984748840332,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,15,561016,177,177,1,179,tag,2,1.5411205291748047,0,0,0,15.458879470825195,10.896666526794434,2.2224576981269526,1.0858949525397235,10.067151069641113,1.0,1.0,0,0,0
