policy,map,requested_opponent,resolved_opponent,opponent,seed,blue_score,red_score,win,loss,draw,score_margin,wall_collisions,wall_collision_source,stuck_steps,stuck_source,repeated_blocked_movement,upper_lane_use,lower_lane_use,route_switches,route_source,episode_steps
baseline,map_b_split_lane,OP9,OP9,OP9,7015,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,3.0,episode_info,107
candidate,map_b_split_lane,OP9,OP9,OP9,7015,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,106
baseline,map_b_split_lane,OP9,OP9,OP9,7016,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,2.0,3.0,episode_info,104
candidate,map_b_split_lane,OP9,OP9,OP9,7016,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,9.0,2.0,3.0,episode_info,104
baseline,map_b_split_lane,OP9,OP9,OP9,7017,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,4.0,3.0,4.0,episode_info,97
candidate,map_b_split_lane,OP9,OP9,OP9,7017,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,2.0,2.0,6.0,1.0,episode_info,112
baseline,map_b_split_lane,OP9,OP9,OP9,7018,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,2.0,episode_info,105
candidate,map_b_split_lane,OP9,OP9,OP9,7018,3.0,0.0,1,0,0,3.0,,unavailable,4.0,position_proxy,1.0,3.0,7.0,3.0,episode_info,106
baseline,map_b_split_lane,OP9,OP9,OP9,7019,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,4.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7019,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,1.0,8.0,2.0,episode_info,111
baseline,map_b_split_lane,OP9,OP9,OP9,7020,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,15.0,1.0,1.0,episode_info,162
candidate,map_b_split_lane,OP9,OP9,OP9,7020,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,14.0,4.0,episode_info,149
baseline,map_b_split_lane,OP9,OP9,OP9,7021,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,15.0,2.0,episode_info,129
candidate,map_b_split_lane,OP9,OP9,OP9,7021,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,12.0,3.0,episode_info,108
baseline,map_b_split_lane,OP9,OP9,OP9,7022,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,132
candidate,map_b_split_lane,OP9,OP9,OP9,7022,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,1.0,10.0,1.0,episode_info,110
baseline,map_b_split_lane,OP9,OP9,OP9,7023,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,5.0,episode_info,111
candidate,map_b_split_lane,OP9,OP9,OP9,7023,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,85
baseline,map_b_split_lane,OP9,OP9,OP9,7024,3.0,3.0,0,0,1,0.0,,unavailable,0.0,position_proxy,0.0,6.0,10.0,5.0,episode_info,154
candidate,map_b_split_lane,OP9,OP9,OP9,7024,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,1.0,episode_info,95
baseline,map_b_split_lane,OP9,OP9,OP9,7025,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,2.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7025,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,5.0,2.0,episode_info,106
baseline,map_b_split_lane,OP9,OP9,OP9,7026,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,93
candidate,map_b_split_lane,OP9,OP9,OP9,7026,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,94
baseline,map_b_split_lane,OP9,OP9,OP9,7027,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,8.0,0.0,episode_info,95
candidate,map_b_split_lane,OP9,OP9,OP9,7027,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,8.0,0.0,episode_info,91
baseline,map_b_split_lane,OP9,OP9,OP9,7028,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,97
candidate,map_b_split_lane,OP9,OP9,OP9,7028,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,105
baseline,map_b_split_lane,OP9,OP9,OP9,7029,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,6.0,6.0,5.0,episode_info,114
candidate,map_b_split_lane,OP9,OP9,OP9,7029,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,1.0,episode_info,99
baseline,map_b_split_lane,OP9,OP9,OP9,7030,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,2.0,episode_info,117
candidate,map_b_split_lane,OP9,OP9,OP9,7030,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,9.0,7.0,episode_info,163
baseline,map_b_split_lane,OP9,OP9,OP9,7031,3.0,0.0,1,0,0,3.0,,unavailable,2.0,position_proxy,1.0,6.0,6.0,3.0,episode_info,119
candidate,map_b_split_lane,OP9,OP9,OP9,7031,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,0.0,8.0,0.0,episode_info,96
baseline,map_b_split_lane,OP9,OP9,OP9,7032,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,2.0,episode_info,120
candidate,map_b_split_lane,OP9,OP9,OP9,7032,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,10.0,5.0,episode_info,123
baseline,map_b_split_lane,OP9,OP9,OP9,7033,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,12.0,3.0,episode_info,144
candidate,map_b_split_lane,OP9,OP9,OP9,7033,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,4.0,episode_info,102
baseline,map_b_split_lane,OP9,OP9,OP9,7034,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,134
candidate,map_b_split_lane,OP9,OP9,OP9,7034,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,6.0,5.0,episode_info,113
baseline,map_b_split_lane,OP9,OP9,OP9,7035,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,13.0,2.0,episode_info,163
candidate,map_b_split_lane,OP9,OP9,OP9,7035,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,114
baseline,map_b_split_lane,OP9,OP9,OP9,7036,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,98
candidate,map_b_split_lane,OP9,OP9,OP9,7036,3.0,1.0,1,0,0,2.0,,unavailable,5.0,position_proxy,1.0,2.0,6.0,3.0,episode_info,99
baseline,map_b_split_lane,OP9,OP9,OP9,7037,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7037,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,104
baseline,map_b_split_lane,OP9,OP9,OP9,7038,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,1.0,9.0,2.0,episode_info,86
candidate,map_b_split_lane,OP9,OP9,OP9,7038,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,92
baseline,map_b_split_lane,OP9,OP9,OP9,7039,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,8.0,2.0,1.0,episode_info,107
candidate,map_b_split_lane,OP9,OP9,OP9,7039,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,7.0,4.0,3.0,episode_info,110
baseline,map_b_split_lane,OP9,OP9,OP9,7040,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,7.0,7.0,2.0,episode_info,119
candidate,map_b_split_lane,OP9,OP9,OP9,7040,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,6.0,5.0,4.0,episode_info,111
baseline,map_b_split_lane,OP9,OP9,OP9,7041,3.0,0.0,1,0,0,3.0,,unavailable,1.0,position_proxy,1.0,8.0,4.0,3.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7041,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,7.0,4.0,2.0,episode_info,106
baseline,map_b_split_lane,OP9,OP9,OP9,7042,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,2.0,episode_info,90
candidate,map_b_split_lane,OP9,OP9,OP9,7042,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,2.0,episode_info,83
baseline,map_b_split_lane,OP9,OP9,OP9,7043,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,131
candidate,map_b_split_lane,OP9,OP9,OP9,7043,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,3.0,11.0,1.0,episode_info,126
baseline,map_b_split_lane,OP9,OP9,OP9,7044,3.0,1.0,1,0,0,2.0,,unavailable,2.0,position_proxy,1.0,2.0,5.0,3.0,episode_info,97
candidate,map_b_split_lane,OP9,OP9,OP9,7044,3.0,2.0,1,0,0,1.0,,unavailable,4.0,position_proxy,1.0,1.0,10.0,1.0,episode_info,109
baseline,map_b_split_lane,OP9,OP9,OP9,7045,3.0,1.0,1,0,0,2.0,,unavailable,6.0,position_proxy,1.0,12.0,2.0,4.0,episode_info,138
candidate,map_b_split_lane,OP9,OP9,OP9,7045,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,2.0,episode_info,120
baseline,map_b_split_lane,OP9,OP9,OP9,7046,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,9.0,4.0,episode_info,103
candidate,map_b_split_lane,OP9,OP9,OP9,7046,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,4.0,4.0,3.0,episode_info,103
baseline,map_b_split_lane,OP9,OP9,OP9,7047,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,7.0,6.0,4.0,episode_info,124
candidate,map_b_split_lane,OP9,OP9,OP9,7047,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,8.0,2.0,4.0,episode_info,108
baseline,map_b_split_lane,OP9,OP9,OP9,7048,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,95
candidate,map_b_split_lane,OP9,OP9,OP9,7048,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,3.0,episode_info,91
baseline,map_b_split_lane,OP9,OP9,OP9,7049,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,98
candidate,map_b_split_lane,OP9,OP9,OP9,7049,1.0,3.0,0,1,0,-2.0,,unavailable,0.0,position_proxy,0.0,4.0,7.0,5.0,episode_info,145
baseline,map_b_split_lane,OP9,OP9,OP9,7050,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,10.0,6.0,3.0,episode_info,140
candidate,map_b_split_lane,OP9,OP9,OP9,7050,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,3.0,episode_info,115
baseline,map_b_split_lane,OP9,OP9,OP9,7051,3.0,2.0,1,0,0,1.0,,unavailable,4.0,position_proxy,2.0,6.0,10.0,3.0,episode_info,137
candidate,map_b_split_lane,OP9,OP9,OP9,7051,3.0,1.0,1,0,0,2.0,,unavailable,5.0,position_proxy,2.0,6.0,11.0,2.0,episode_info,154
baseline,map_b_split_lane,OP9,OP9,OP9,7052,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,11.0,1.0,1.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7052,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,7.0,3.0,episode_info,107
baseline,map_b_split_lane,OP9,OP9,OP9,7053,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,1.0,11.0,2.0,episode_info,117
candidate,map_b_split_lane,OP9,OP9,OP9,7053,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,9.0,4.0,4.0,episode_info,111
baseline,map_b_split_lane,OP9,OP9,OP9,7054,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,2.0,episode_info,93
candidate,map_b_split_lane,OP9,OP9,OP9,7054,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,112
baseline,map_b_split_lane,OP9,OP9,OP9,7055,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,1.0,8.0,5.0,2.0,episode_info,103
candidate,map_b_split_lane,OP9,OP9,OP9,7055,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,11.0,1.0,2.0,episode_info,117
baseline,map_b_split_lane,OP9,OP9,OP9,7056,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,126
candidate,map_b_split_lane,OP9,OP9,OP9,7056,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,1.0,3.0,12.0,2.0,episode_info,156
baseline,map_b_split_lane,OP9,OP9,OP9,7057,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,4.0,episode_info,102
candidate,map_b_split_lane,OP9,OP9,OP9,7057,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,2.0,episode_info,103
baseline,map_b_split_lane,OP9,OP9,OP9,7058,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,105
candidate,map_b_split_lane,OP9,OP9,OP9,7058,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,3.0,episode_info,118
baseline,map_b_split_lane,OP9,OP9,OP9,7059,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,7.0,2.0,episode_info,87
candidate,map_b_split_lane,OP9,OP9,OP9,7059,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,9.0,3.0,episode_info,112
baseline,map_b_split_lane,OP9,OP9,OP9,7060,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,4.0,episode_info,109
candidate,map_b_split_lane,OP9,OP9,OP9,7060,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,98
baseline,map_b_split_lane,OP9,OP9,OP9,7061,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,4.0,3.0,episode_info,83
candidate,map_b_split_lane,OP9,OP9,OP9,7061,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,2.0,episode_info,124
baseline,map_b_split_lane,OP9,OP9,OP9,7062,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,13.0,1.0,2.0,episode_info,119
candidate,map_b_split_lane,OP9,OP9,OP9,7062,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,3.0,episode_info,110
baseline,map_b_split_lane,OP9,OP9,OP9,7063,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,1.0,13.0,1.0,episode_info,112
candidate,map_b_split_lane,OP9,OP9,OP9,7063,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,12.0,2.0,episode_info,131
baseline,map_b_split_lane,OP9,OP9,OP9,7064,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,10.0,4.0,3.0,episode_info,111
candidate,map_b_split_lane,OP9,OP9,OP9,7064,3.0,2.0,1,0,0,1.0,,unavailable,10.0,position_proxy,1.0,8.0,5.0,4.0,episode_info,143
baseline,map_b_split_lane,OP9,OP9,OP9,7065,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,2.0,episode_info,114
candidate,map_b_split_lane,OP9,OP9,OP9,7065,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,2.0,episode_info,128
baseline,map_b_split_lane,OP9,OP9,OP9,7066,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,1.0,11.0,1.0,episode_info,121
candidate,map_b_split_lane,OP9,OP9,OP9,7066,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,1.0,10.0,2.0,episode_info,117
baseline,map_b_split_lane,OP9,OP9,OP9,7067,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,5.0,episode_info,105
candidate,map_b_split_lane,OP9,OP9,OP9,7067,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,12.0,1.0,episode_info,108
baseline,map_b_split_lane,OP9,OP9,OP9,7068,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,6.0,3.0,episode_info,134
candidate,map_b_split_lane,OP9,OP9,OP9,7068,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,2.0,episode_info,114
baseline,map_b_split_lane,OP9,OP9,OP9,7069,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,120
candidate,map_b_split_lane,OP9,OP9,OP9,7069,3.0,1.0,1,0,0,2.0,,unavailable,5.0,position_proxy,1.0,1.0,7.0,2.0,episode_info,86
baseline,map_b_split_lane,OP9,OP9,OP9,7070,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,9.0,1.0,episode_info,95
candidate,map_b_split_lane,OP9,OP9,OP9,7070,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,9.0,1.0,episode_info,95
baseline,map_b_split_lane,OP9,OP9,OP9,7071,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,12.0,4.0,episode_info,132
candidate,map_b_split_lane,OP9,OP9,OP9,7071,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,94
baseline,map_b_split_lane,OP9,OP9,OP9,7072,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,11.0,1.0,2.0,episode_info,120
candidate,map_b_split_lane,OP9,OP9,OP9,7072,3.0,1.0,1,0,0,2.0,,unavailable,2.0,position_proxy,1.0,10.0,5.0,3.0,episode_info,105
baseline,map_b_split_lane,OP9,OP9,OP9,7073,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,112
candidate,map_b_split_lane,OP9,OP9,OP9,7073,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,132
baseline,map_b_split_lane,OP9,OP9,OP9,7074,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,5.0,1.0,episode_info,83
candidate,map_b_split_lane,OP9,OP9,OP9,7074,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,15.0,1.0,episode_info,134
baseline,map_b_split_lane,OP9,OP9,OP9,7075,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,103
candidate,map_b_split_lane,OP9,OP9,OP9,7075,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,104
baseline,map_b_split_lane,OP9,OP9,OP9,7076,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,14.0,0.0,episode_info,107
candidate,map_b_split_lane,OP9,OP9,OP9,7076,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,14.0,0.0,episode_info,108
baseline,map_b_split_lane,OP9,OP9,OP9,7077,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,14.0,2.0,3.0,episode_info,152
candidate,map_b_split_lane,OP9,OP9,OP9,7077,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,9.0,3.0,episode_info,126
baseline,map_b_split_lane,OP9,OP9,OP9,7078,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,12.0,3.0,episode_info,114
candidate,map_b_split_lane,OP9,OP9,OP9,7078,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,4.0,2.0,episode_info,102
baseline,map_b_split_lane,OP9,OP9,OP9,7079,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,13.0,1.0,2.0,episode_info,132
candidate,map_b_split_lane,OP9,OP9,OP9,7079,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,5.0,5.0,episode_info,118
baseline,map_b_split_lane,OP9,OP9,OP9,7080,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,2.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7080,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,6.0,5.0,episode_info,115
baseline,map_b_split_lane,OP9,OP9,OP9,7081,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,1.0,episode_info,119
candidate,map_b_split_lane,OP9,OP9,OP9,7081,3.0,2.0,1,0,0,1.0,,unavailable,20.0,position_proxy,1.0,4.0,8.0,2.0,episode_info,136
baseline,map_b_split_lane,OP9,OP9,OP9,7082,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,108
candidate,map_b_split_lane,OP9,OP9,OP9,7082,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,3.0,episode_info,98
baseline,map_b_split_lane,OP9,OP9,OP9,7083,3.0,0.0,1,0,0,3.0,,unavailable,4.0,position_proxy,1.0,2.0,5.0,4.0,episode_info,85
candidate,map_b_split_lane,OP9,OP9,OP9,7083,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,7.0,1.0,episode_info,93
baseline,map_b_split_lane,OP9,OP9,OP9,7084,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,3.0,episode_info,110
candidate,map_b_split_lane,OP9,OP9,OP9,7084,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,2.0,episode_info,102
baseline,map_b_split_lane,OP9,OP9,OP9,7085,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,120
candidate,map_b_split_lane,OP9,OP9,OP9,7085,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,108
baseline,map_b_split_lane,OP9,OP9,OP9,7086,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,6.0,10.0,2.0,episode_info,152
candidate,map_b_split_lane,OP9,OP9,OP9,7086,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,10.0,2.0,4.0,episode_info,131
baseline,map_b_split_lane,OP9,OP9,OP9,7087,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,3.0,episode_info,112
candidate,map_b_split_lane,OP9,OP9,OP9,7087,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,121
baseline,map_b_split_lane,OP9,OP9,OP9,7088,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,17.0,1.0,episode_info,138
candidate,map_b_split_lane,OP9,OP9,OP9,7088,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,5.0,3.0,episode_info,96
baseline,map_b_split_lane,OP9,OP9,OP9,7089,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,5.0,episode_info,103
candidate,map_b_split_lane,OP9,OP9,OP9,7089,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,4.0,5.0,4.0,episode_info,98
baseline,map_b_split_lane,OP9,OP9,OP9,7090,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,11.0,1.0,2.0,episode_info,125
candidate,map_b_split_lane,OP9,OP9,OP9,7090,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,11.0,1.0,2.0,episode_info,130
baseline,map_b_split_lane,OP9,OP9,OP9,7091,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,99
candidate,map_b_split_lane,OP9,OP9,OP9,7091,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,1.0,episode_info,112
baseline,map_b_split_lane,OP9,OP9,OP9,7092,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,7.0,3.0,episode_info,128
candidate,map_b_split_lane,OP9,OP9,OP9,7092,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,4.0,episode_info,120
baseline,map_b_split_lane,OP9,OP9,OP9,7093,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,94
candidate,map_b_split_lane,OP9,OP9,OP9,7093,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,3.0,episode_info,113
baseline,map_b_split_lane,OP9,OP9,OP9,7094,3.0,0.0,1,0,0,3.0,,unavailable,4.0,position_proxy,1.0,1.0,10.0,2.0,episode_info,114
candidate,map_b_split_lane,OP9,OP9,OP9,7094,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,134
baseline,map_b_split_lane,OP9,OP9,OP9,7095,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,9.0,3.0,episode_info,95
candidate,map_b_split_lane,OP9,OP9,OP9,7095,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,101
baseline,map_b_split_lane,OP9,OP9,OP9,7096,3.0,2.0,1,0,0,1.0,,unavailable,6.0,position_proxy,2.0,5.0,8.0,4.0,episode_info,124
