time_to_intercept,relative_closing_velocity,carrier_dist_home,nearest_ready_defender_dist,escort_dist,cooldown_remaining,carrier_progress_frac,pressure_trend,commitment_imbalance,mate_intervention_eta,intercept_margin,agents_forward,formation_spread,is_carrier_pressure_onset,score_diff,time_remaining_frac,pressure_step,score_stratum,tagged_within_H_response,captured_within_H_response,event_role,episode_key,episode_id,opponent,eval_seed,train_seed,policy,pressure_anchor_step,c3_contract_hash,checkpoint_sha256,checkpoint_path,map,ruleset,snapshot_restore
62.07333,0.001484030275605619,0.7196152,0.13891886,0.40389997,0.0,0.28038478,3.2210772,0.0,2.6926663,59.380665,1,0.07124372,True,1.0,0.5583333333333333,106,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400024,3200002:OP8:9400024,OP8,9400024,3200002,3200002,106,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.001049713813699782,0.70828044,0.19861972,0.5665921,0.0,0.29171956,3.1404893,0.0,3.7772806,inf,1,0.011109066,True,1.0,0.4375,135,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400024,3200002:OP8:9400024,OP8,9400024,3200002,3200002,135,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.5984044,0.014506854116916656,0.7129067,0.052201528,0.59551156,5.545001029968262,0.28709328,5.638595,0.0,3.9700768,-0.3716724,1,0.0020280362,True,1.0,0.3291666666666667,161,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400024,3200002:OP8:9400024,OP8,9400024,3200002,3200002,161,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
18.441727,0.005029750056564808,0.7115669,0.17515089,0.6561732,0.0,0.28843307,3.1833587,0.0,4.374488,14.067239,1,0.051471807,True,1.0,0.27083333333333337,175,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400024,3200002:OP8:9400024,OP8,9400024,3200002,3200002,175,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.4150904,0.10016871988773346,0.6359392,0.16097642,0.43524942,0.0,0.36406082,1.5076101,0.0,2.9016626,-1.4865721,1,0.11426525,True,1.0,0.14583333333333337,205,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400024,3200002:OP8:9400024,OP8,9400024,3200002,3200002,205,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.028579529374837875,0.74411714,0.38208362,0.28810042,6.535000801086426,0.25588286,3.923689,2.0,1.9206694,inf,2,0.1010417,True,0.0,0.8791666666666667,29,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400025,3200002:OP8:9400025,OP8,9400025,3200002,3200002,29,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.03628512844443321,0.7122268,0.1472622,0.06411366,5.05000114440918,0.2877732,3.1540077,2.0,0.4274244,inf,2,0.027209425,True,0.0,0.48750000000000004,123,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400025,3200002:OP8:9400025,OP8,9400025,3200002,3200002,123,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0012098336592316628,0.69508284,0.13607144,0.35643935,0.0,0.30491716,2.1886396,0.0,2.3762622,inf,1,0.049180508,True,0.0,0.22083333333333333,187,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400025,3200002:OP8:9400025,OP8,9400025,3200002,3200002,187,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.034220900386571884,0.7423497,0.082640916,0.29802293,5.05000114440918,0.25765032,3.5867612,2.0,1.9868194,inf,2,0.03377652,True,0.0,0.01666666666666672,236,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400025,3200002:OP8:9400025,OP8,9400025,3200002,3200002,236,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.463136,0.015177857130765915,0.70785517,0.05256298,0.11844446,0.0,0.29214483,5.6008835,2.0,0.7896297,2.6735063,2,0.0236835,True,0.0,0.8791666666666667,29,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400026,3200002:OP8:9400026,OP8,9400026,3200002,3200002,29,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.8932486,0.03574364632368088,0.52404374,0.17490254,0.07568705,0.0,0.47595626,-0.14060065,2.0,0.5045803,4.388668,2,0.047389936,True,0.0,0.8583333333333334,34,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400026,3200002:OP8:9400026,OP8,9400026,3200002,3200002,34,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.7244083,0.07959055155515671,0.5014973,0.19842872,0.115568794,0.0,0.49850267,1.3571887,0.0,0.7704586,0.9539497,1,0.0027838708,True,1.0,0.6875,75,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400026,3200002:OP8:9400026,OP8,9400026,3200002,3200002,75,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.04233623296022415,0.7069839,0.43729877,0.37302276,0.0,0.29301608,3.3499093,0.0,2.4868183,inf,1,0.032310627,True,2.0,0.050000000000000044,228,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400026,3200002:OP8:9400026,OP8,9400026,3200002,3200002,228,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
8.807602,0.008825751021504402,0.6996606,0.0777337,0.3118504,6.040000915527344,0.3003394,2.5671782,0.0,2.0790026,6.7285995,1,0.052045297,True,2.0,0.02083333333333337,235,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400026,3200002:OP8:9400026,OP8,9400026,3200002,3200002,235,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.9561186,0.057772520929574966,0.6305373,0.17078242,0.45035738,0.0,0.36946273,1.0221149,0.0,3.0023823,-0.046263695,1,0.005414295,True,0.0,0.9166666666666666,20,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400027,3200002:OP8:9400027,OP8,9400027,3200002,3200002,20,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
10.608285,0.011322112753987312,0.7149279,0.17147413,0.42258015,0.0,0.2850721,2.4771237,0.0,2.817201,7.7910843,1,0.04682336,True,0.0,0.7208333333333333,67,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400027,3200002:OP8:9400027,OP8,9400027,3200002,3200002,67,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
5.4542713,0.009374690242111683,0.6963247,0.051132105,0.47209817,6.535000801086426,0.3036753,5.7546115,0.0,3.147321,2.3069503,1,0.2028213,True,0.0,0.5041666666666667,119,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400027,3200002:OP8:9400027,OP8,9400027,3200002,3200002,119,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
30.66678,0.0036173600237816572,0.7094066,0.37051135,0.13993832,0.0,0.2905934,2.68018,2.0,0.9329221,29.733858,2,0.030595636,True,0.0,0.04583333333333328,229,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400027,3200002:OP8:9400027,OP8,9400027,3200002,3200002,229,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.002616860205307603,0.6995136,0.07616055,0.31753334,4.555001258850098,0.3004864,3.8879974,2.0,2.1168888,inf,2,0.23320675,True,0.0,0.7291666666666667,65,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,65,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.015166059136390686,0.7047382,,0.3092798,0.0,0.2952618,3.262182,0.0,2.0618653,inf,1,0.042134475,True,0.0,0.65,84,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,84,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.009956699796020985,0.70549566,0.17620282,0.5132708,0.0,0.29450434,1.6920652,0.0,3.4218051,inf,1,0.09750199,True,0.0,0.5375,111,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,111,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.387781,0.023015668615698814,0.6983134,0.20502765,0.33043382,6.535000801086426,0.30168658,5.3612514,0.0,2.202892,0.18488884,1,0.020146227,True,0.0,0.4291666666666667,137,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,137,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.05518828332424164,0.71714115,0.20093934,0.43273085,0.0,0.28285885,2.7896051,0.0,2.8848722,inf,1,0.037181664,True,0.0,0.39583333333333337,145,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,145,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.03620317578315735,0.718062,0.16522995,0.34673256,0.0,0.28193802,3.6090927,0.0,2.3115504,inf,1,0.007834196,True,0.0,0.29166666666666663,170,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP8:9400028,3200002:OP8:9400028,OP8,9400028,3200002,3200002,170,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,066bd4c44f6f6e95dbd2e6f32922b3f7fb8e9763bd0d090f38c69ec379e11b81,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200002\ckpts\final_g0_v5_long_seed3200002.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
