opponent,map,episode_index,episode_seed,c0_json,outcome_z0,outcome_z3
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,22,55037,"[0.09849659353494644, 0.2853705585002899, 0.04285583645105362, 0.267608642578125, 0.5700361132621765, 0.3379129469394684, 0.013556484133005142, 0.0840878039598465, 0.5010828375816345, 0.49056747555732727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5094325542449951, 0.4989171624183655, 0.788432240486145, 0.9183253645896912, 1.0, 1.0, 0.0, 0.5477911233901978, 0.4352997839450836, 0.0, 0.0, 0.0, 1.0, 0.35619205236434937, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,23,55038,"[0.06941667199134827, 0.30298513174057007, 0.05853782966732979, 0.06811106950044632, 0.5407172441482544, 0.32367265224456787, 0.03322073817253113, 0.3209201395511627, 0.4877452254295349, 0.560217022895813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.439782977104187, 0.5122547745704651, 0.9376493692398071, 0.7077013850212097, 1.0, 1.0, 0.0, 0.5736973285675049, 0.4448961615562439, 0.0, 0.0, 1.0, 0.0, 0.4124448001384735, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,24,55039,"[0.1284024566411972, 0.17273187637329102, 0.04268237203359604, 0.026301808655261993, 0.5745571851730347, 0.30459439754486084, 0.0771794468164444, 0.23799274861812592, 0.4568790793418884, 0.466667503118515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5333324670791626, 0.5431209206581116, 0.8157411813735962, 0.7844082713127136, 1.0, 1.0, 0.0, 0.5288267731666565, 0.4738101363182068, 0.0, 0.0, 0.5, 0.0, 0.30032989382743835, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,25,55040,"[0.04642534628510475, 0.48479944467544556, 0.01926809921860695, 0.0867030993103981, 0.6373059749603271, 0.5510249733924866, 0.014719433151185513, 0.1111246719956398, 0.575609564781189, 0.5585899353027344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4414100646972656, 0.42439043521881104, 0.9377025365829468, 0.9110056161880493, 1.0, 1.0, 0.0, 0.6101983189582825, 0.572231650352478, 0.0, 0.0, 0.5, 0.5, 0.20091357827186584, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,26,55041,"[0.13632330298423767, 0.3163532614707947, 0.017790185287594795, 0.20687489211559296, 0.6191484332084656, 0.554372251033783, 0.022300606593489647, 0.08035439997911453, 0.4780518114566803, 0.5833128690719604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41668713092803955, 0.5219482183456421, 0.8109350800514221, 0.8729389905929565, 1.0, 1.0, 0.0, 0.5735536217689514, 0.4565584063529968, 0.0, 0.0, 0.5, 0.5, 0.2910299599170685, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,27,55042,"[0.132902130484581, 0.33845165371894836, 0.020982522517442703, 0.23138070106506348, 0.5590855479240417, 0.2318844348192215, 0.019779179245233536, 0.17187005281448364, 0.5105900168418884, 0.5106277465820312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48937225341796875, 0.4894099831581116, 0.7798301577568054, 0.9451189637184143, 1.0, 1.0, 0.0, 0.5168601870536804, 0.38828369975090027, 0.0, 0.0, 0.0, 0.5, 0.40533456206321716, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,28,55043,"[0.04954542592167854, 0.5797897577285767, 0.0005509731126949191, 0.04425818845629692, 0.5107595920562744, 0.42824941873550415, 0.005587947554886341, 0.05503663793206215, 0.5812668800354004, 0.4460703432559967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5539296865463257, 0.4187331199645996, 0.8167307376861572, 0.9130550026893616, 1.0, 1.0, 0.0, 0.4899218678474426, 0.4591592848300934, 0.0, 0.0, 0.5, 1.0, 0.09958120435476303, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,29,55044,"[0.015055491589009762, 0.440857470035553, 0.002983337501063943, 0.018752600997686386, 0.55482017993927, 0.12597376108169556, 0.04083648696541786, 0.005717675667256117, 0.5925700664520264, 0.5009177327156067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4990822672843933, 0.40742993354797363, 0.9097903966903687, 0.778072714805603, 1.0, 1.0, 0.0, 0.6256701946258545, 0.5856857895851135, 0.0, 0.0, 1.0, 0.0, 0.06022324785590172, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,30,55045,"[0.10845527052879333, 0.32156744599342346, 0.062891386449337, 0.10120494663715363, 0.5278728604316711, 0.3205554187297821, 0.02816343493759632, 0.11870700865983963, 0.43523362278938293, 0.4374768137931824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5625231862068176, 0.5647664070129395, 0.8778572082519531, 0.867281973361969, 1.0, 1.0, 0.0, 0.4468367397785187, 0.32877659797668457, 0.0, 0.0, 1.0, 1.0, 0.24115657806396484, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,31,55046,"[0.06152457371354103, 0.31331104040145874, 0.059048764407634735, 0.07139833271503448, 0.614896833896637, 0.43338578939437866, 0.04159941524267197, 0.07447105646133423, 0.49326732754707336, 0.5257404446601868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47425955533981323, 0.506732702255249, 0.9249887466430664, 0.9442859888076782, 1.0, 1.0, 0.0, 0.5780217051506042, 0.5250574946403503, 0.0, 0.0, 1.0, 1.0, 0.1779545545578003, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,32,55047,"[0.08340182155370712, 0.3822460174560547, 0.060738228261470795, 0.25449782609939575, 0.5987547039985657, 0.10926032066345215, 0.0036278660409152508, 0.0186292864382267, 0.5096530914306641, 0.5709084272384644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42909157276153564, 0.49034690856933594, 0.7625555396080017, 0.7742587327957153, 1.0, 1.0, 0.0, 0.6182741522789001, 0.45098674297332764, 0.0, 0.0, 0.0, 0.0, 0.2806245684623718, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,33,55048,"[0.09146419167518616, 0.515106737613678, 0.03186165168881416, 0.13992398977279663, 0.5225389003753662, 0.4026409387588501, 0.005525974556803703, 0.0608435794711113, 0.4782043397426605, 0.44645705819129944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.553542971611023, 0.5217956304550171, 0.9431125521659851, 0.9151537418365479, 1.0, 1.0, 0.0, 0.46746277809143066, 0.39510008692741394, 0.0, 0.0, 0.5, 1.0, 0.20459970831871033, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,34,55049,"[0.058628905564546585, 0.5130926966667175, 0.05357847735285759, 0.013739216141402721, 0.6263976693153381, 0.4680899381637573, 0.03178492933511734, 0.044215552508831024, 0.5186362266540527, 0.5286004543304443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47139954566955566, 0.48136377334594727, 0.8400970697402954, 0.9293858408927917, 1.0, 1.0, 0.0, 0.5717683434486389, 0.4932699203491211, 0.0, 0.0, 1.0, 1.0, 0.10976655781269073, 0.0]",-1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,35,55050,"[0.03992970287799835, 0.5043541789054871, 0.024801969528198242, 0.13291887938976288, 0.6061670780181885, 0.2862505614757538, 0.05389326065778732, 0.09750611335039139, 0.5366071462631226, 0.4825093448162079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5174906253814697, 0.46339285373687744, 0.9811450242996216, 0.9426375031471252, 1.0, 1.0, 0.0, 0.6224903464317322, 0.4876978397369385, 0.0, 0.0, 0.5, 1.0, 0.24662186205387115, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,36,55051,"[0.12042749673128128, 0.1966048628091812, 0.05395837500691414, 0.02966120094060898, 0.6259914040565491, 0.4056880474090576, 0.01930163986980915, 0.21546004712581635, 0.44523757696151733, 0.597344160079956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40265583992004395, 0.5547624230384827, 0.8358335494995117, 0.8307858109474182, 1.0, 1.0, 0.0, 0.5857183337211609, 0.47228410840034485, 0.0, 0.0, 1.0, 0.5, 0.27789631485939026, 0.0]",1.0,0.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,37,55052,"[0.04351241514086723, 0.09793537855148315, 0.006753259338438511, 0.015916412696242332, 0.5168748497962952, 0.4115774929523468, 0.01307617872953415, 0.09362506121397018, 0.6006746888160706, 0.45887109637260437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5411288738250732, 0.39932531118392944, 0.7594280242919922, 0.9204941391944885, 1.0, 1.0, 0.0, 0.5743266344070435, 0.5213013291358948, 0.0, 0.0, 0.0, 1.0, 0.11182364821434021, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,38,55053,"[0.04071598872542381, 0.4532955586910248, 0.006950573995709419, 0.037046678364276886, 0.5128632187843323, 0.2859726846218109, 0.0029569556936621666, 0.2242797464132309, 0.5700300335884094, 0.47188669443130493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5281133055686951, 0.4299699664115906, 0.9272286295890808, 0.8216264247894287, 1.0, 1.0, 0.0, 0.5459406971931458, 0.4685768485069275, 0.0, 0.0, 1.0, 0.5, 0.26199230551719666, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,39,55054,"[0.15275973081588745, 0.10659006237983704, 0.00752048147842288, 0.09872730821371078, 0.5108523368835449, 0.31461700797080994, 0.008641385473310947, 0.3097456991672516, 0.46502023935317993, 0.509441077709198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.490558922290802, 0.5349797606468201, 0.8268046379089355, 0.7117206454277039, 1.0, 1.0, 0.0, 0.5097149610519409, 0.37426644563674927, 0.0, 0.0, 0.5, 0.0, 0.4088795483112335, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,40,55055,"[0.07671487331390381, 0.4707425832748413, 0.015926089137792587, 0.05116206035017967, 0.5873093008995056, 0.23399417102336884, 0.03954893723130226, 0.009075683541595936, 0.5126694440841675, 0.49408838152885437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5059115886688232, 0.4873305559158325, 0.9304261803627014, 0.8865400552749634, 1.0, 1.0, 0.0, 0.5647574663162231, 0.49500197172164917, 0.0, 0.0, 1.0, 1.0, 0.09416047483682632, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,41,55056,"[0.12622959911823273, 0.013203446753323078, 0.04704317823052406, 0.011109745129942894, 0.5827654600143433, 0.23689763247966766, 0.05938088148832321, 0.13324901461601257, 0.5398005247116089, 0.5170745253562927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4829254746437073, 0.4601994752883911, 0.6551549434661865, 0.9556716680526733, 1.0, 1.0, 0.0, 0.5174654126167297, 0.358987957239151, 0.0, 0.0, 0.0, 0.5, 0.19421865046024323, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,42,55057,"[0.14065605401992798, 0.5325145125389099, 0.0168834887444973, 0.014883603900671005, 0.5579368472099304, 0.1477629840373993, 0.04457211494445801, 0.017954744398593903, 0.4728792607784271, 0.4808584749698639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5191415548324585, 0.5271207094192505, 0.8143640756607056, 0.7927095293998718, 1.0, 1.0, 0.0, 0.5678460597991943, 0.5004542469978333, 0.0, 0.0, 0.5, 0.0, 0.07055973261594772, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,43,55058,"[0.11686632037162781, 0.17973580956459045, 0.004090128466486931, 0.0212099552154541, 0.610172688961029, 0.28618162870407104, 0.02437841333448887, 0.03722888603806496, 0.5115578174591064, 0.5159648060798645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4840351939201355, 0.48844218254089355, 0.8417009115219116, 0.9662205576896667, 1.0, 1.0, 0.0, 0.5068255662918091, 0.48861411213874817, 0.0, 0.0, 0.5, 1.0, 0.06610125303268433, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,44,55059,"[0.12045761942863464, 0.37529364228248596, 0.0299043208360672, 0.021248165518045425, 0.6267799735069275, 0.24795857071876526, 0.01842181570827961, 0.11765208095312119, 0.452724426984787, 0.5746176242828369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4253823757171631, 0.5472755432128906, 0.9801512956619263, 0.9542226195335388, 1.0, 1.0, 0.0, 0.5361015796661377, 0.4958055913448334, 0.0, 0.0, 1.0, 0.5, 0.15577007830142975, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,45,55060,"[0.06737910956144333, 0.3468008041381836, 0.0320538729429245, 0.29165181517601013, 0.5989808440208435, 0.24681325256824493, 0.032697390764951706, 0.16080960631370544, 0.5768691301345825, 0.5631831288337708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43681687116622925, 0.4231308698654175, 0.7136566638946533, 0.9378537535667419, 1.0, 1.0, 0.0, 0.6320046782493591, 0.531853973865509, 0.0, 0.0, 0.0, 0.5, 0.4575080871582031, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,46,55061,"[0.06323806196451187, 0.5140879154205322, 0.037737585604190826, 0.07996594160795212, 0.5945051312446594, 0.2682335674762726, 0.04408789798617363, 0.052057016640901566, 0.5065140128135681, 0.48085838556289673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5191416144371033, 0.4934859871864319, 0.913934588432312, 0.9394264221191406, 1.0, 1.0, 0.0, 0.5889884829521179, 0.4636327624320984, 0.0, 0.0, 0.5, 1.0, 0.1566411405801773, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,47,55062,"[0.06834593415260315, 0.5118072032928467, 0.028983289375901222, 0.12715484201908112, 0.590636134147644, 0.17864936590194702, 0.017802154645323753, 0.17517150938510895, 0.5046706795692444, 0.5377276539802551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4622723460197449, 0.4953293204307556, 0.959064781665802, 0.9925976991653442, 1.0, 1.0, 0.0, 0.6469241976737976, 0.5120381116867065, 0.0, 0.0, 0.5, 0.5, 0.3064899742603302, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,48,55063,"[0.09873586148023605, 0.459412544965744, 0.010144476778805256, 0.12668143212795258, 0.6488889455795288, 0.3838540315628052, 0.022209839895367622, 0.16101233661174774, 0.492600679397583, 0.587963879108429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41203612089157104, 0.507399320602417, 0.9565201997756958, 0.8516973257064819, 1.0, 1.0, 0.0, 0.5896448493003845, 0.5396648049354553, 0.0, 0.0, 0.5, 1.0, 0.289623886346817, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,49,55064,"[0.08773824572563171, 0.4508337676525116, 0.0004760065348818898, 0.05067545175552368, 0.6104639768600464, 0.5114632844924927, 0.05763113126158714, 0.019000878557562828, 0.5149398446083069, 0.5017344355583191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4982655644416809, 0.4850601553916931, 0.95021653175354, 0.8529635667800903, 1.0, 1.0, 0.0, 0.5288130640983582, 0.46565842628479004, 0.0, 0.0, 1.0, 1.0, 0.11136030405759811, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,50,55065,"[0.12556537985801697, 0.2231351137161255, 0.029788976535201073, 0.14551441371440887, 0.5279107689857483, 0.1066734790802002, 0.02679460681974888, 0.05193161591887474, 0.4459420144557953, 0.5217812657356262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4782187342643738, 0.5540579557418823, 0.9140206575393677, 0.7996208071708679, 1.0, 1.0, 0.0, 0.4475562870502472, 0.40598490834236145, 0.0, 0.0, 0.5, 0.0, 0.20696890354156494, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,51,55066,"[0.15216004848480225, 0.31638190150260925, 0.010371825657784939, 0.03941865265369415, 0.5577094554901123, 0.3316333591938019, 0.015207156538963318, 0.27201902866363525, 0.43851467967033386, 0.5339820981025696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4660179018974304, 0.5614852905273438, 0.9081513285636902, 0.7431415319442749, 1.0, 1.0, 0.0, 0.4898976981639862, 0.453660786151886, 0.0, 0.0, 1.0, 0.0, 0.3132041096687317, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,52,55067,"[0.14638933539390564, 0.06009606271982193, 0.013241276144981384, 0.006397470366209745, 0.5861543416976929, 0.27646738290786743, 0.06447289884090424, 0.06195460632443428, 0.5265418291091919, 0.45122450590133667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5487754940986633, 0.4734581708908081, 0.6994835734367371, 0.9192109704017639, 1.0, 1.0, 0.0, 0.49730053544044495, 0.4527978301048279, 0.0, 0.0, 0.0, 1.0, 0.10412122309207916, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,53,55068,"[0.011836021207273006, 0.2562031149864197, 0.011131285689771175, 0.220596581697464, 0.5816423892974854, 0.24805815517902374, 0.01434510201215744, 0.1355176419019699, 0.612856388092041, 0.49749329686164856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5025067329406738, 0.387143611907959, 0.8582590818405151, 0.954833984375, 1.0, 1.0, 0.0, 0.6240767240524292, 0.5742105841636658, 0.0, 0.0, 0.5, 0.5, 0.3571520149707794, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,54,55069,"[0.09979784488677979, 0.27876147627830505, 0.050292592495679855, 0.016815531998872757, 0.6448304057121277, 0.4310731291770935, 0.02350614219903946, 0.06033802032470703, 0.460161030292511, 0.5676090717315674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4323909282684326, 0.539838969707489, 0.9382672309875488, 0.930545449256897, 1.0, 1.0, 0.0, 0.570369303226471, 0.5241332054138184, 0.0, 0.0, 1.0, 1.0, 0.11778434365987778, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,55,55070,"[0.1297592967748642, 0.529087245464325, 0.009602750651538372, 0.04971293359994888, 0.6533231139183044, 0.24864992499351501, 0.014057221822440624, 0.0019714105874300003, 0.4785166382789612, 0.5777975916862488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4222024083137512, 0.5214833617210388, 0.8566685914993286, 0.8901994228363037, 1.0, 1.0, 0.0, 0.5952613353729248, 0.5497561097145081, 0.0, 0.0, 0.5, 1.0, 0.06482668220996857, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,56,55071,"[0.08473462611436844, 0.13938413560390472, 0.02505607157945633, 0.07678952068090439, 0.6239050030708313, 0.15759997069835663, 0.022912073880434036, 0.06960609555244446, 0.5585215091705322, 0.5897984504699707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4102015495300293, 0.4414784908294678, 0.8621779680252075, 0.8656157851219177, 1.0, 1.0, 0.0, 0.5492681860923767, 0.49185845255851746, 0.0, 0.0, 0.5, 0.5, 0.15405407547950745, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,57,55072,"[0.12009914219379425, 0.2864108979701996, 0.04330230504274368, 0.1111876517534256, 0.5765589475631714, 0.4066000282764435, 0.017794214189052582, 0.12931181490421295, 0.47257786989212036, 0.4939768314361572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5060231685638428, 0.5274221301078796, 0.9555363655090332, 0.9128010869026184, 1.0, 1.0, 0.0, 0.5006940364837646, 0.40832504630088806, 0.0, 0.0, 0.5, 1.0, 0.24985256791114807, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,58,55073,"[0.06272431463003159, 0.15170876681804657, 0.013349401764571667, 0.018631765618920326, 0.569130539894104, 0.3491739332675934, 0.044680144637823105, 0.050407398492097855, 0.5560192465782166, 0.4570353627204895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5429646372795105, 0.44398075342178345, 0.8167086243629456, 0.9522334933280945, 1.0, 1.0, 0.0, 0.5445743203163147, 0.46640634536743164, 0.0, 0.0, 0.5, 1.0, 0.09027939289808273, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,59,55074,"[0.03746922314167023, 0.2288154810667038, 0.011476876214146614, 0.08727605640888214, 0.6301002502441406, 0.2764822840690613, 0.02110269106924534, 0.19163878262043, 0.5533641576766968, 0.5916900038719177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4083099961280823, 0.4466358423233032, 0.9566746354103088, 0.874932050704956, 1.0, 1.0, 0.0, 0.6295469403266907, 0.5857555270195007, 0.0, 0.0, 0.5, 0.5, 0.28082457184791565, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,60,55075,"[0.08242454379796982, 0.0638733059167862, 0.002735339105129242, 0.011318933218717575, 0.6389816999435425, 0.3606323301792145, 0.020370246842503548, 0.21175304055213928, 0.5861894488334656, 0.5848819017410278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41511809825897217, 0.4138105511665344, 0.721264123916626, 0.7945730686187744, 1.0, 1.0, 0.0, 0.6560318470001221, 0.5385168790817261, 0.0, 0.0, 0.0, 0.0, 0.22437533736228943, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,61,55076,"[0.08026126027107239, 0.034122806042432785, 0.03580097109079361, 0.0028210373129695654, 0.5611982345581055, 0.5329916477203369, 0.030718142166733742, 0.11174701154232025, 0.5822802782058716, 0.5255829691886902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4744170308113098, 0.4177197217941284, 0.6823040246963501, 0.9316965937614441, 1.0, 1.0, 0.0, 0.7006544470787048, 0.6152175068855286, 0.0, 0.0, 0.0, 0.5, 0.1518041342496872, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,62,55077,"[0.05896459147334099, 0.35444098711013794, 0.040046326816082, 0.1314682513475418, 0.5442536473274231, 0.35249194502830505, 0.0027827878948301077, 0.2660219073295593, 0.518734335899353, 0.5412473082542419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45875269174575806, 0.481265664100647, 0.8663878440856934, 0.729591965675354, 1.0, 1.0, 0.0, 0.5657318234443665, 0.4630375802516937, 0.0, 0.0, 1.0, 0.0, 0.40346866846084595, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,63,55078,"[0.1164170354604721, 0.3363626301288605, 0.036402627825737, 0.034905415028333664, 0.568756103515625, 0.17699480056762695, 0.03282523155212402, 0.09429538249969482, 0.4485710561275482, 0.47243741154670715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5275626182556152, 0.5514289140701294, 0.9470795392990112, 0.8950879573822021, 1.0, 1.0, 0.0, 0.4879937767982483, 0.3959416449069977, 0.0, 0.0, 1.0, 0.5, 0.1502789855003357, 0.0]",2.0,2.0
