checkpoint_step,context,obs_source,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,argmax_disagreement,macro_disagreement
1000000,C1,G0/s3200002,27,9600003,O1/s3300001,O1/s3300002,within,0.3159992191265509,0.26543319304767565,0.475,0.4
1000000,C1,G0/s3200002,27,9600003,O1/s3300001,O1/s3300003,within,0.31862729614014096,0.16387477503534453,0.35,0.15
1000000,C1,G0/s3200002,27,9600003,O1/s3300002,O1/s3300003,within,0.3812172834896711,0.2681068006559406,0.45,0.35
1000000,C1,G0/s3200002,30,9600000,G0/s3200001,G0/s3200002,within,0.30170796461213784,0.15551375172505622,0.38,0.2
1000000,C1,G0/s3200002,30,9600000,G0/s3200001,G0/s3200003,within,0.2614698186843383,0.0807854132917118,0.37,0.16
1000000,C1,G0/s3200002,30,9600000,G0/s3200001,O1/s3300001,between,0.20616250237266415,0.07298646800437432,0.36,0.14
1000000,C1,G0/s3200002,30,9600000,G0/s3200001,O1/s3300002,between,0.30770653574419254,0.22608734516774548,0.49,0.4
1000000,C1,G0/s3200002,30,9600000,G0/s3200001,O1/s3300003,between,0.3042083933754089,0.10108829161521145,0.36,0.14
1000000,C1,G0/s3200002,30,9600000,G0/s3200002,G0/s3200003,within,0.3317388024128601,0.2014827305740205,0.4,0.24
1000000,C1,G0/s3200002,30,9600000,G0/s3200002,O1/s3300001,between,0.3228466441223692,0.21264564700072344,0.41,0.26
1000000,C1,G0/s3200002,30,9600000,G0/s3200002,O1/s3300002,between,0.35586923263946757,0.246771629135584,0.47,0.36
1000000,C1,G0/s3200002,30,9600000,G0/s3200002,O1/s3300003,between,0.3387821037674151,0.16178255357065596,0.37,0.18
1000000,C1,G0/s3200002,30,9600000,G0/s3200003,O1/s3300001,between,0.24095843379587517,0.0884636518109046,0.34,0.1
1000000,C1,G0/s3200002,30,9600000,G0/s3200003,O1/s3300002,between,0.3929443074543692,0.3201558738077746,0.51,0.44
1000000,C1,G0/s3200002,30,9600000,G0/s3200003,O1/s3300003,between,0.33052192039860934,0.14550444331487652,0.37,0.18
1000000,C1,G0/s3200002,30,9600000,O1/s3300001,O1/s3300002,within,0.3143444239171973,0.23943055935081112,0.52,0.46
1000000,C1,G0/s3200002,30,9600000,O1/s3300001,O1/s3300003,within,0.32603978945114553,0.16250072093206533,0.38,0.2
1000000,C1,G0/s3200002,30,9600000,O1/s3300002,O1/s3300003,within,0.38633635476296163,0.2626435183691096,0.46,0.34
1000000,C1,G0/s3200002,34,9600004,G0/s3200001,G0/s3200002,within,0.21773721849335073,0.07771797010092583,0.25,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200001,G0/s3200003,within,0.20577282899156074,0.04895627169147411,0.3125,0.0
1000000,C1,G0/s3200002,34,9600004,G0/s3200001,O1/s3300001,between,0.24846618975728085,0.05801291950348755,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200001,O1/s3300002,between,0.2690045254885047,0.14675272309015014,0.4375,0.25
1000000,C1,G0/s3200002,34,9600004,G0/s3200001,O1/s3300003,between,0.24640654513806542,0.013230089916259093,0.3125,0.0
1000000,C1,G0/s3200002,34,9600004,G0/s3200002,G0/s3200003,within,0.20538122743995124,0.01624402456497159,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200002,O1/s3300001,between,0.3121885848691909,0.16306922321630077,0.4375,0.25
1000000,C1,G0/s3200002,34,9600004,G0/s3200002,O1/s3300002,between,0.2648374504355688,0.03444219408564291,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200002,O1/s3300003,between,0.29827996128984874,0.06059289921011723,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200003,O1/s3300001,between,0.2988363838435526,0.13373576000248938,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,G0/s3200003,O1/s3300002,between,0.2499623338877593,0.07087920470276816,0.375,0.25
1000000,C1,G0/s3200002,34,9600004,G0/s3200003,O1/s3300003,between,0.22594552293969455,0.026172216349988807,0.25,0.0
1000000,C1,G0/s3200002,34,9600004,O1/s3300001,O1/s3300002,within,0.37048605401782053,0.23411405123350834,0.5,0.375
1000000,C1,G0/s3200002,34,9600004,O1/s3300001,O1/s3300003,within,0.29884014673556886,0.08748096847695798,0.375,0.125
1000000,C1,G0/s3200002,34,9600004,O1/s3300002,O1/s3300003,within,0.34462162589829776,0.1271722179778527,0.4375,0.25
1000000,C1,G0/s3200002,35,9600005,G0/s3200001,G0/s3200002,within,0.2388134546854265,0.12107828806280978,0.34375,0.1875
1000000,C1,G0/s3200002,35,9600005,G0/s3200001,G0/s3200003,within,0.20614883991032495,0.08032786433584556,0.3125,0.125
1000000,C1,G0/s3200002,35,9600005,G0/s3200001,O1/s3300001,between,0.17905330112083176,0.048214888922335886,0.328125,0.15625
1000000,C1,G0/s3200002,35,9600005,G0/s3200001,O1/s3300002,between,0.2326786955688774,0.13076221346102365,0.390625,0.28125
1000000,C1,G0/s3200002,35,9600005,G0/s3200001,O1/s3300003,between,0.2608515123205696,0.12272006847655692,0.375,0.25
1000000,C1,G0/s3200002,35,9600005,G0/s3200002,G0/s3200003,within,0.2780124155419325,0.18991176011121988,0.375,0.25
1000000,C1,G0/s3200002,35,9600005,G0/s3200002,O1/s3300001,between,0.2769608009486838,0.18835290640024546,0.390625,0.28125
1000000,C1,G0/s3200002,35,9600005,G0/s3200002,O1/s3300002,between,0.2742929082155781,0.15565021769452547,0.390625,0.28125
1000000,C1,G0/s3200002,35,9600005,G0/s3200002,O1/s3300003,between,0.24047344492448558,0.062010788690322526,0.296875,0.125
1000000,C1,G0/s3200002,35,9600005,G0/s3200003,O1/s3300001,between,0.22104382729261496,0.08160454183412108,0.296875,0.09375
1000000,C1,G0/s3200002,35,9600005,G0/s3200003,O1/s3300002,between,0.235842478717557,0.12575363872338746,0.375,0.28125
1000000,C1,G0/s3200002,35,9600005,G0/s3200003,O1/s3300003,between,0.32002055176346117,0.22177850389604042,0.375,0.25
1000000,C1,G0/s3200002,35,9600005,O1/s3300001,O1/s3300002,within,0.2589296793551153,0.1562425047496942,0.40625,0.3125
1000000,C1,G0/s3200002,35,9600005,O1/s3300001,O1/s3300003,within,0.3066053134408763,0.19879732547549414,0.375,0.28125
1000000,C1,G0/s3200002,35,9600005,O1/s3300002,O1/s3300003,within,0.2916559034088944,0.1624204711790713,0.359375,0.21875
1000000,C1,G0/s3200002,36,9600000,G0/s3200001,G0/s3200002,within,0.20521899740729746,0.07007411191274382,0.2625,0.075
1000000,C1,G0/s3200002,36,9600000,G0/s3200001,G0/s3200003,within,0.1776503135597274,0.06264325681571566,0.2625,0.075
1000000,C1,G0/s3200002,36,9600000,G0/s3200001,O1/s3300001,between,0.18954097868207748,0.11973142440819504,0.3375,0.225
1000000,C1,G0/s3200002,36,9600000,G0/s3200001,O1/s3300002,between,0.20137289765059757,0.08795705899883847,0.2875,0.125
1000000,C1,G0/s3200002,36,9600000,G0/s3200001,O1/s3300003,between,0.2258863831944778,0.049468675020115906,0.2625,0.075
1000000,C1,G0/s3200002,36,9600000,G0/s3200002,G0/s3200003,within,0.18864422570356587,0.05447045621184686,0.2375,0.05
1000000,C1,G0/s3200002,36,9600000,G0/s3200002,O1/s3300001,between,0.25550075301196223,0.16244329796807594,0.35,0.25
1000000,C1,G0/s3200002,36,9600000,G0/s3200002,O1/s3300002,between,0.23862862209026434,0.10986855356701224,0.2875,0.15
1000000,C1,G0/s3200002,36,9600000,G0/s3200002,O1/s3300003,between,0.2254673691954407,0.030803989576255287,0.25,0.05
1000000,C1,G0/s3200002,36,9600000,G0/s3200003,O1/s3300001,between,0.21119807953463657,0.1417919381019523,0.35,0.25
1000000,C1,G0/s3200002,36,9600000,G0/s3200003,O1/s3300002,between,0.20800935800251485,0.09749925464796402,0.3,0.15
1000000,C1,G0/s3200002,36,9600000,G0/s3200003,O1/s3300003,between,0.22204976239121552,0.04725888045106845,0.25,0.05
1000000,C1,G0/s3200002,36,9600000,O1/s3300001,O1/s3300002,within,0.21890318264841957,0.10403827019254094,0.325,0.2
1000000,C1,G0/s3200002,36,9600000,O1/s3300001,O1/s3300003,within,0.28438066058097844,0.1772224193303807,0.35,0.25
1000000,C1,G0/s3200002,36,9600000,O1/s3300002,O1/s3300003,within,0.2501922072069574,0.07906014039883089,0.275,0.1
1000000,C1,G0/s3200002,37,9600001,G0/s3200001,G0/s3200002,within,0.1830582958247451,0.07318822968841396,0.23076923076923078,0.11538461538461539
1000000,C1,G0/s3200002,37,9600001,G0/s3200001,G0/s3200003,within,0.19251538216398995,0.0940869969933747,0.25,0.1346153846153846
1000000,C1,G0/s3200002,37,9600001,G0/s3200001,O1/s3300001,between,0.15844639490728094,0.046000890683366366,0.23076923076923078,0.09615384615384616
1000000,C1,G0/s3200002,37,9600001,G0/s3200001,O1/s3300002,between,0.16182035632363598,0.05427356126140638,0.22115384615384615,0.07692307692307693
1000000,C1,G0/s3200002,37,9600001,G0/s3200001,O1/s3300003,between,0.21374249167391485,0.11690572442227111,0.25,0.1346153846153846
1000000,C1,G0/s3200002,37,9600001,G0/s3200002,G0/s3200003,within,0.16873089757893112,0.055037173550632236,0.22115384615384615,0.09615384615384616
1000000,C1,G0/s3200002,37,9600001,G0/s3200002,O1/s3300001,between,0.1592233904023854,0.018144976060185607,0.19230769230769232,0.019230769230769232
1000000,C1,G0/s3200002,37,9600001,G0/s3200002,O1/s3300002,between,0.18776322943586712,0.08075882100944867,0.2403846153846154,0.11538461538461539
1000000,C1,G0/s3200002,37,9600001,G0/s3200002,O1/s3300003,between,0.2016418768580936,0.09761583642490443,0.25,0.1346153846153846
1000000,C1,G0/s3200002,37,9600001,G0/s3200003,O1/s3300001,between,0.169804938239739,0.063669219508868,0.2403846153846154,0.11538461538461539
1000000,C1,G0/s3200002,37,9600001,G0/s3200003,O1/s3300002,between,0.19395227178784014,0.09854028557759077,0.2403846153846154,0.1346153846153846
1000000,C1,G0/s3200002,37,9600001,G0/s3200003,O1/s3300003,between,0.18643955914493954,0.06648585755386513,0.21153846153846154,0.07692307692307693
1000000,C1,G0/s3200002,37,9600001,O1/s3300001,O1/s3300002,within,0.174616975676978,0.07320108150283565,0.2403846153846154,0.1346153846153846
1000000,C1,G0/s3200002,37,9600001,O1/s3300001,O1/s3300003,within,0.21102081678723492,0.09943719060104678,0.25961538461538464,0.15384615384615385
1000000,C1,G0/s3200002,37,9600001,O1/s3300002,O1/s3300003,within,0.2219517397778745,0.11979695168544555,0.25,0.1346153846153846
1000000,C1,G0/s3200002,38,9600002,G0/s3200001,G0/s3200002,within,0.187735820080238,0.08089139212908504,0.2727272727272727,0.13636363636363635
1000000,C1,G0/s3200002,38,9600002,G0/s3200001,G0/s3200003,within,0.2071032848739092,0.117192903522513,0.2784090909090909,0.14772727272727273
1000000,C1,G0/s3200002,38,9600002,G0/s3200001,O1/s3300001,between,0.2011328616543067,0.1034098759118002,0.2840909090909091,0.17045454545454544
1000000,C1,G0/s3200002,38,9600002,G0/s3200001,O1/s3300002,between,0.1921614350923576,0.1232968047541395,0.2840909090909091,0.20454545454545456
1000000,C1,G0/s3200002,38,9600002,G0/s3200001,O1/s3300003,between,0.20199009867935153,0.09301649113645993,0.26704545454545453,0.1590909090909091
1000000,C1,G0/s3200002,38,9600002,G0/s3200002,G0/s3200003,within,0.22760466257789888,0.13681646311069595,0.2840909090909091,0.17045454545454544
1000000,C1,G0/s3200002,38,9600002,G0/s3200002,O1/s3300001,between,0.2443136970682246,0.15608969169420234,0.3068181818181818,0.2159090909090909
1000000,C1,G0/s3200002,38,9600002,G0/s3200002,O1/s3300002,between,0.20899435595753701,0.11295035669834137,0.29545454545454547,0.18181818181818182
1000000,C1,G0/s3200002,38,9600002,G0/s3200002,O1/s3300003,between,0.2075943545742101,0.07741433921679884,0.26136363636363635,0.11363636363636363
1000000,C1,G0/s3200002,38,9600002,G0/s3200003,O1/s3300001,between,0.2500653234177936,0.163524812048079,0.3068181818181818,0.20454545454545456
1000000,C1,G0/s3200002,38,9600002,G0/s3200003,O1/s3300002,between,0.23132289395013678,0.15970659282376176,0.2897727272727273,0.19318181818181818
1000000,C1,G0/s3200002,38,9600002,G0/s3200003,O1/s3300003,between,0.223441950136041,0.09811936892955972,0.2784090909090909,0.14772727272727273
1000000,C1,G0/s3200002,38,9600002,O1/s3300001,O1/s3300002,within,0.22728379028742474,0.13537375697059406,0.2897727272727273,0.17045454545454544
1000000,C1,G0/s3200002,38,9600002,O1/s3300001,O1/s3300003,within,0.25596335411932036,0.15847393520805608,0.32386363636363635,0.23863636363636365
1000000,C1,G0/s3200002,38,9600002,O1/s3300002,O1/s3300003,within,0.24330811270861014,0.15327886423325887,0.3181818181818182,0.22727272727272727
1000000,C1,G0/s3200002,39,9600003,G0/s3200001,G0/s3200002,within,0.10182842183110433,0.03496712658503103,0.14516129032258066,0.03225806451612903
1000000,C1,G0/s3200002,39,9600003,G0/s3200001,G0/s3200003,within,0.1031944840950672,0.011687842225628757,0.12903225806451613,0.016129032258064516
1000000,C1,G0/s3200002,39,9600003,G0/s3200001,O1/s3300001,between,0.09629839479852263,0.03304977842236968,0.14516129032258066,0.04838709677419355
1000000,C1,G0/s3200002,39,9600003,G0/s3200001,O1/s3300002,between,0.13616562651128114,0.08724867324135704,0.18548387096774194,0.11290322580645161
1000000,C1,G0/s3200002,39,9600003,G0/s3200001,O1/s3300003,between,0.12550556814838015,0.028307471611084222,0.1532258064516129,0.04838709677419355
1000000,C1,G0/s3200002,39,9600003,G0/s3200002,G0/s3200003,within,0.11625510504052013,0.023815232027876738,0.13709677419354838,0.016129032258064516
1000000,C1,G0/s3200002,39,9600003,G0/s3200002,O1/s3300001,between,0.1194766549944094,0.05414131300873841,0.1693548387096774,0.08064516129032258
1000000,C1,G0/s3200002,39,9600003,G0/s3200002,O1/s3300002,between,0.15471641164445535,0.10929276298109039,0.20161290322580644,0.14516129032258066
1000000,C1,G0/s3200002,39,9600003,G0/s3200002,O1/s3300003,between,0.12871792373246788,0.0376482228268307,0.14516129032258066,0.04838709677419355
1000000,C1,G0/s3200002,39,9600003,G0/s3200003,O1/s3300001,between,0.11482169688348712,0.04721422785699216,0.1532258064516129,0.06451612903225806
1000000,C1,G0/s3200002,39,9600003,G0/s3200003,O1/s3300002,between,0.14653347197745006,0.09901758057302157,0.1935483870967742,0.12903225806451613
1000000,C1,G0/s3200002,39,9600003,G0/s3200003,O1/s3300003,between,0.12461682383086582,0.018711371502546214,0.14516129032258066,0.03225806451612903
1000000,C1,G0/s3200002,39,9600003,O1/s3300001,O1/s3300002,within,0.1287564506798851,0.07825528450457069,0.1935483870967742,0.12903225806451613
1000000,C1,G0/s3200002,39,9600003,O1/s3300001,O1/s3300003,within,0.14290651406453764,0.05747339904851523,0.1774193548387097,0.0967741935483871
1000000,C1,G0/s3200002,39,9600003,O1/s3300002,O1/s3300003,within,0.15927093545923374,0.08185722753098533,0.1774193548387097,0.0967741935483871
1000000,C1,G0/s3200002,40,9600004,G0/s3200001,G0/s3200002,within,0.19547416017328625,0.08103394888882845,0.2857142857142857,0.16071428571428573
1000000,C1,G0/s3200002,40,9600004,G0/s3200001,G0/s3200003,within,0.18345238345551682,0.07115213178481786,0.29464285714285715,0.17857142857142858
1000000,C1,G0/s3200002,40,9600004,G0/s3200001,O1/s3300001,between,0.17334055974899545,0.1009670443247159,0.33035714285714285,0.25
1000000,C1,G0/s3200002,40,9600004,G0/s3200001,O1/s3300002,between,0.17654448449234428,0.0699632091029268,0.29464285714285715,0.19642857142857142
1000000,C1,G0/s3200002,40,9600004,G0/s3200001,O1/s3300003,between,0.23298099067877207,0.0988619734510811,0.29464285714285715,0.16071428571428573
1000000,C1,G0/s3200002,40,9600004,G0/s3200002,G0/s3200003,within,0.18393452464460827,0.0394438472960442,0.23214285714285715,0.05357142857142857
1000000,C1,G0/s3200002,40,9600004,G0/s3200002,O1/s3300001,between,0.2385144099878659,0.14710279218531283,0.33035714285714285,0.23214285714285715
1000000,C1,G0/s3200002,40,9600004,G0/s3200002,O1/s3300002,between,0.23218955149520987,0.1161327054692671,0.2857142857142857,0.14285714285714285
1000000,C1,G0/s3200002,40,9600004,G0/s3200002,O1/s3300003,between,0.23610837538331927,0.07485177878158011,0.25,0.07142857142857142
1000000,C1,G0/s3200002,40,9600004,G0/s3200003,O1/s3300001,between,0.2366369569325606,0.16005505009476623,0.32142857142857145,0.21428571428571427
1000000,C1,G0/s3200002,40,9600004,G0/s3200003,O1/s3300002,between,0.201503460238663,0.07896687683571589,0.23214285714285715,0.08928571428571429
1000000,C1,G0/s3200002,40,9600004,G0/s3200003,O1/s3300003,between,0.21653278804698287,0.05076867826156694,0.24107142857142858,0.05357142857142857
1000000,C1,G0/s3200002,40,9600004,O1/s3300001,O1/s3300002,within,0.23542865163474141,0.15708772033987756,0.3482142857142857,0.26785714285714285
1000000,C1,G0/s3200002,40,9600004,O1/s3300001,O1/s3300003,within,0.2818918084269158,0.1798757391040883,0.3482142857142857,0.26785714285714285
1000000,C1,G0/s3200002,40,9600004,O1/s3300002,O1/s3300003,within,0.24250671160476736,0.09997567165264186,0.26785714285714285,0.10714285714285714
1000000,C1,G0/s3200002,41,9600005,G0/s3200001,G0/s3200002,within,0.2151932947008801,0.06777781007247762,0.29838709677419356,0.08064516129032258
1000000,C1,G0/s3200002,41,9600005,G0/s3200001,G0/s3200003,within,0.20293143336658012,0.0818759379667623,0.3225806451612903,0.14516129032258066
1000000,C1,G0/s3200002,41,9600005,G0/s3200001,O1/s3300001,between,0.173978354999573,0.0899444772738142,0.3629032258064516,0.22580645161290322
1000000,C1,G0/s3200002,41,9600005,G0/s3200001,O1/s3300002,between,0.252793536963306,0.1462157407465296,0.3548387096774194,0.20967741935483872
1000000,C1,G0/s3200002,41,9600005,G0/s3200001,O1/s3300003,between,0.25931237664128587,0.0829758082864144,0.31451612903225806,0.11290322580645161
1000000,C1,G0/s3200002,41,9600005,G0/s3200002,G0/s3200003,within,0.25193262505171454,0.1294103557131631,0.3548387096774194,0.1935483870967742
1000000,C1,G0/s3200002,41,9600005,G0/s3200002,O1/s3300001,between,0.2521686196531689,0.14616972053554028,0.3790322580645161,0.24193548387096775
1000000,C1,G0/s3200002,41,9600005,G0/s3200002,O1/s3300002,between,0.273876618985982,0.15023041603019105,0.3225806451612903,0.16129032258064516
1000000,C1,G0/s3200002,41,9600005,G0/s3200002,O1/s3300003,between,0.2807115890890362,0.10993388000030989,0.3225806451612903,0.12903225806451613
1000000,C1,G0/s3200002,41,9600005,G0/s3200003,O1/s3300001,between,0.19586615229122478,0.08847275506434918,0.3387096774193548,0.1774193548387097
1000000,C1,G0/s3200002,41,9600005,G0/s3200003,O1/s3300002,between,0.28856928982940044,0.1932287656677443,0.3709677419354839,0.25806451612903225
1000000,C1,G0/s3200002,41,9600005,G0/s3200003,O1/s3300003,between,0.2714470107951756,0.09782749317864455,0.31451612903225806,0.12903225806451613
1000000,C1,G0/s3200002,41,9600005,O1/s3300001,O1/s3300002,within,0.2675059464007751,0.18829876809134496,0.4112903225806452,0.3064516129032258
1000000,C1,G0/s3200002,41,9600005,O1/s3300001,O1/s3300003,within,0.2845012876950387,0.13863449915826256,0.3548387096774194,0.20967741935483872
1000000,C1,G0/s3200002,41,9600005,O1/s3300002,O1/s3300003,within,0.3211077399424871,0.19301772596389544,0.3629032258064516,0.22580645161290322
1000000,C1,G0/s3200003,0,9600000,G0/s3200001,G0/s3200002,within,0.1591573983695131,0.0662594694262306,0.20512820512820512,0.08974358974358974
1000000,C1,G0/s3200003,0,9600000,G0/s3200001,G0/s3200003,within,0.1670820473759169,0.09135537938418468,0.23717948717948717,0.15384615384615385
1000000,C1,G0/s3200003,0,9600000,G0/s3200001,O1/s3300001,between,0.16066252774832135,0.08436393767532042,0.23076923076923078,0.14102564102564102
1000000,C1,G0/s3200003,0,9600000,G0/s3200001,O1/s3300002,between,0.16696408229296258,0.09682600224919621,0.24358974358974358,0.1794871794871795
1000000,C1,G0/s3200003,0,9600000,G0/s3200001,O1/s3300003,between,0.15387484170304125,0.05640632568200778,0.1987179487179487,0.08974358974358974
1000000,C1,G0/s3200003,0,9600000,G0/s3200002,G0/s3200003,within,0.16627397964603216,0.08952907616402295,0.23076923076923078,0.14102564102564102
1000000,C1,G0/s3200003,0,9600000,G0/s3200002,O1/s3300001,between,0.17244437255248024,0.0952032113877456,0.21794871794871795,0.1282051282051282
1000000,C1,G0/s3200003,0,9600000,G0/s3200002,O1/s3300002,between,0.20105392161601918,0.15572462666819545,0.24358974358974358,0.19230769230769232
1000000,C1,G0/s3200003,0,9600000,G0/s3200002,O1/s3300003,between,0.15073272681151903,0.04180351777221309,0.20512820512820512,0.10256410256410256
