opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
OP6,2008,0,2,64,1,1,0,-0.041461579501628876,0.06663111597299576,-0.03167721629142761,0.044529952108860016,0.2373165786266327,0.2644065022468567,0.2396499663591385,0.25862690806388855
OP6,2008,0,3,96,3,1,1,-0.038254350423812866,0.04361415654420853,-0.07613977044820786,0.044216275215148926,0.24189041554927826,0.26252686977386475,0.23289771378040314,0.26268497109413147
OP6,2009,0,0,0,3,3,0,-0.13567249476909637,0.05052391439676285,0.0005199015140533447,0.12114633619785309,0.21536073088645935,0.2594362199306488,0.2467823624610901,0.27842068672180176
OP6,2009,0,1,32,1,3,1,-0.07352995872497559,0.08367311954498291,-0.039917539805173874,0.04391127824783325,0.23099850118160248,0.27032211422920227,0.23889487981796265,0.2597845196723938
OP6,2009,0,2,64,3,1,1,-0.04333307221531868,0.031062208116054535,-0.051797010004520416,0.04536803811788559,0.24029460549354553,0.25885316729545593,0.2382693588733673,0.2625828981399536
OP6,2009,0,3,96,3,3,0,-0.07550341635942459,0.03848053887486458,-0.0388747900724411,0.07839225232601166,0.23124536871910095,0.25916457176208496,0.23987260460853577,0.2697174549102783
OP6,2010,0,0,0,3,3,0,-0.13991056382656097,0.04079180955886841,-0.0018019676208496094,0.12122684717178345,0.2153054177761078,0.25794851779937744,0.24719220399856567,0.2795538604259491
OP6,2010,0,1,32,1,3,1,-0.03348584473133087,0.03991858288645744,-0.055469416081905365,0.007020007818937302,0.2441549450159073,0.26275119185447693,0.23884613811969757,0.2542476952075958
OP6,2010,0,2,64,1,1,0,-0.06866616755723953,0.08150400221347809,-0.02535398118197918,0.06741923093795776,0.22977542877197266,0.26700639724731445,0.2399461716413498,0.2632720172405243
OP6,2010,0,3,96,1,1,0,-0.04586242884397507,0.07438825815916061,-0.044658560305833817,0.05403853952884674,0.23618073761463165,0.266359806060791,0.2364652454853058,0.26099422574043274
OP6,2011,0,0,0,3,1,1,-0.12666699290275574,0.0480894111096859,0.005603376775979996,0.12455679476261139,0.21654531359672546,0.25789597630500793,0.24716849625110626,0.27839019894599915
OP6,2011,0,1,32,3,3,0,-0.09027642011642456,0.03631175681948662,-0.043701253831386566,0.05494402348995209,0.23047205805778503,0.2615741491317749,0.24146024882793427,0.266493558883667
OP6,2011,0,2,64,1,3,1,-0.05439230054616928,0.018749423325061798,-0.05719830468297005,0.016788996756076813,0.2411464899778366,0.2594453990459442,0.2404707819223404,0.2589372992515564
OP6,2011,0,3,96,1,1,0,-0.020526796579360962,0.0997455045580864,-0.012792907655239105,0.009204335510730743,0.24005308747291565,0.2707328200340271,0.24191683530807495,0.2472972869873047
OP6,2011,0,4,128,1,1,0,-0.07210363447666168,0.057715464383363724,-0.06848904490470886,0.04162753373384476,0.23459342122077942,0.2671132981777191,0.2354429066181183,0.2628503739833832
OP6,2011,0,5,160,1,1,0,-0.03649022430181503,0.03859243541955948,-0.06667371839284897,0.016636017709970474,0.24373577535152435,0.2627406418323517,0.23648889362812042,0.25703468918800354
OP6,2011,0,6,192,1,1,0,-0.07299572974443436,0.07750405371189117,-0.04615389183163643,0.04549725353717804,0.23172719776630402,0.2693631649017334,0.23803138732910156,0.26087823510169983
OP6,2011,0,7,224,3,1,1,-0.09016458690166473,0.02392660453915596,-0.05881856381893158,0.06992652267217636,0.23114362359046936,0.25907832384109497,0.2385038137435913,0.27127426862716675
OP6,2012,0,0,0,3,3,0,-0.15839171409606934,0.04635494947433472,-0.005820859223604202,0.12239344418048859,0.21203476190567017,0.2602120339870453,0.2469833642244339,0.28076985478401184
OP6,2012,0,1,32,1,3,1,-0.04127117618918419,0.04705621302127838,-0.040706783533096313,0.013382915407419205,0.24101696908473969,0.26327383518218994,0.2411530315876007,0.25455614924430847
OP6,2012,0,2,64,3,1,1,-0.06479419022798538,-0.001120775006711483,-0.03833219036459923,0.056328028440475464,0.23689258098602295,0.25246694684028625,0.243244931101799,0.267395555973053
OP6,2012,0,3,96,1,3,1,-0.03375069797039032,0.04138665646314621,-0.0797472819685936,0.02379380166530609,0.2443607747554779,0.26342877745628357,0.23337559401988983,0.2588348388671875
OP6,2013,0,0,0,3,1,1,-0.14346271753311157,0.046654269099235535,0.0016392581164836884,0.1258964091539383,0.21391867101192474,0.2587113380432129,0.247323676943779,0.28004634380340576
OP6,2013,0,1,32,1,3,1,-0.07996845990419388,0.0697663426399231,-0.04721999913454056,0.044719770550727844,0.23107431828975677,0.26839888095855713,0.23876692354679108,0.261759877204895
OP6,2013,0,2,64,1,1,0,-0.05774812400341034,0.03629610687494278,-0.08828847855329514,0.020692400634288788,0.2409563809633255,0.2647166848182678,0.2337087243795395,0.2606181800365448
