kind,failure_label,outcome_step,band,band_start_off,band_end_off,episode_key,opponent,eval_seed,train_seed,window_start,window_end,window_len,opp_has_carrier,opp_home_threatened,opp_leading,score_diff_at_end,score_stratum,carrier_unescorted_frac,mean_escort_distance,mean_carrier_pressure,carrier_pressure_trend,carrier_pressure_increasing,defender_tag_available_frac,mean_nearest_ready_defender,own_cooldown_bound_frac,both_forward_frac,none_forward_frac,mean_team_separation,intervention_margin,mate_can_intervene,leading_frac,trailing_frac
failure,tagged_while_carrying,100,middle,-20,-10,OP6:9400014,OP6,9400014,3200001,80,90,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.2,nan,0.2,0.0,0.6,0.24767754524946212,nan,0.0,0.0,0.0
failure,tagged_while_carrying,100,latest,-10,0,OP6:9400014,OP6,9400014,3200001,90,100,10,True,True,False,0.0,tied,0.0,0.05903136730194092,0.10151450335979462,-0.07581979036331177,True,0.8,0.6190277636051178,1.0,0.7,0.0,0.20843958407640456,0.5599963963031769,1.0,0.0,0.0
failure,tagged_while_carrying,64,earliest,-30,-20,OP6:9400015,OP6,9400015,3200001,34,44,10,True,True,True,1.0,leading,1.0,0.4021075367927551,0.5168508142232895,0.03581145405769348,False,1.0,0.5168508142232895,1.0,0.0,0.3,0.32709908932447435,0.11474327743053436,1.0,1.0,0.0
failure,tagged_while_carrying,64,middle,-20,-10,OP6:9400015,OP6,9400015,3200001,44,54,10,True,True,True,1.0,leading,0.1,0.15211679488420488,0.24348596408963202,-0.43995965272188187,True,1.0,0.25075622648000717,0.5,0.5,0.2,0.15211679488420488,0.09863943159580231,0.5,1.0,0.0
failure,tagged_while_carrying,64,latest,-10,0,OP6:9400015,OP6,9400015,3200001,54,64,10,True,True,True,2.0,leading,0.0,0.18882807344198227,0.06705959513783455,0.00398612767457962,False,1.0,0.06705959513783455,1.0,0.0,0.4,0.36030389815568925,-0.12176847830414772,0.0,1.0,0.0
control,none,30,earliest,-30,-20,OP6:9400015,OP6,9400015,3200001,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.5944620579481125,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP6:9400015,OP6,9400015,3200001,10,20,10,True,True,False,0.0,tied,1.0,0.40534405410289764,0.46259357035160065,-0.19139325618743896,True,0.6,nan,0.4,0.0,0.0,0.4296543151140213,nan,0.0,0.0,0.0
control,none,30,latest,-10,0,OP6:9400015,OP6,9400015,3200001,20,30,10,True,True,False,0.0,tied,0.0,0.11839300170540809,0.20882214717566966,0.24351650476455688,False,0.2,0.6369443833827972,1.0,0.2,0.5,0.11839300170540809,0.4977484866976738,0.2,0.0,0.0
failure,tagged_while_carrying,37,earliest,-30,-20,OP6:9400017,OP6,9400017,3200001,7,17,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.3,nan,1.0,0.0,0.5,0.29067025482654574,nan,0.0,0.0,0.0
failure,tagged_while_carrying,37,middle,-20,-10,OP6:9400017,OP6,9400017,3200001,17,27,10,True,False,False,0.0,tied,1.0,0.6445028781890869,0.44620728492736816,nan,False,0.0,nan,1.0,0.0,0.2,0.3100727263838053,nan,0.0,0.0,0.0
failure,tagged_while_carrying,37,latest,-10,0,OP6:9400017,OP6,9400017,3200001,27,37,10,True,True,False,0.0,tied,0.6,0.2824774019420147,0.33343596309423446,-0.3109017610549927,True,0.8,0.3126859962940216,0.4,0.0,0.1,0.2824774019420147,0.0972643168643117,0.6,0.0,0.0
control,none,90,earliest,-30,-20,OP6:9400017,OP6,9400017,3200001,60,70,10,True,True,False,0.0,tied,0.5,0.26976476013660433,0.23681955672800542,-0.35172557830810547,True,0.9,0.3314459158314599,0.9,0.0,0.5,0.26976476013660433,0.04986405041482714,0.6,0.0,0.0
control,none,90,middle,-20,-10,OP6:9400017,OP6,9400017,3200001,70,80,10,True,False,True,1.0,leading,0.0,0.15714452664057413,0.12905804937084517,0.1644311212003231,False,0.8,0.6447581648826599,1.0,0.0,1.0,0.15251723676919937,0.5001443177461624,0.3333333333333333,0.7,0.0
control,none,90,latest,-10,0,OP6:9400017,OP6,9400017,3200001,80,90,10,True,True,True,1.0,leading,1.0,0.5230457186698914,0.44850921630859375,nan,False,1.0,0.6327904462814331,1.0,0.3,0.0,0.23703435510396959,0.10974472761154175,1.0,1.0,0.0
failure,tagged_while_carrying,88,earliest,-30,-20,OP6:9400019,OP6,9400019,3200001,58,68,10,True,True,False,-1.0,trailing,0.9,0.24768718779087068,0.26843499541282656,0.1071397066116333,False,1.0,0.29229202270507815,0.4,0.1,0.4,0.24768718779087068,0.044604834914207456,0.5,0.0,0.6
failure,tagged_while_carrying,88,middle,-20,-10,OP6:9400019,OP6,9400019,3200001,68,78,10,True,True,False,0.0,tied,0.0,0.08300780753294627,0.35082454482714337,0.029691249132156372,False,1.0,0.510514090458552,0.2,0.0,1.0,0.10315094217658043,0.4275062829256058,1.0,0.0,0.3
failure,tagged_while_carrying,88,latest,-10,0,OP6:9400019,OP6,9400019,3200001,78,88,10,True,True,False,0.0,tied,0.0,0.06868850439786911,0.09315706789493561,-0.046197935938835144,True,1.0,0.6157389283180237,1.0,0.7,0.1,0.09852329939603806,0.5470504239201546,1.0,0.0,0.0
control,none,30,earliest,-30,-20,OP6:9400019,OP6,9400019,3200001,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.7,nan,0.0,0.0,0.9,0.12827175855636597,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP6:9400019,OP6,9400019,3200001,10,20,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.6,0.0,1.0,0.11504264697432517,nan,0.0,0.0,0.0
control,none,30,latest,-10,0,OP6:9400019,OP6,9400019,3200001,20,30,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.3,nan,1.0,0.9,0.1,0.19270992279052734,nan,0.0,0.0,0.0
failure,tagged_while_carrying,22,middle,-20,-10,OP6:9400020,OP6,9400020,3200001,2,12,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.1,0.7,0.4241098821163177,nan,0.0,0.0,0.0
failure,tagged_while_carrying,22,latest,-10,0,OP6:9400020,OP6,9400020,3200001,12,22,10,True,True,False,0.0,tied,0.0,0.10165044218301773,0.4569354236125946,-0.36582404375076294,True,1.0,0.4569354236125946,0.0,1.0,0.0,0.11076026931405067,0.3552849814295769,1.0,0.0,0.0
failure,dropped_the_flag,22,middle,-20,-10,OP6:9400020,OP6,9400020,3200001,2,12,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.1,0.7,0.4241098821163177,nan,0.0,0.0,0.0
failure,dropped_the_flag,22,latest,-10,0,OP6:9400020,OP6,9400020,3200001,12,22,10,True,True,False,0.0,tied,0.0,0.10165044218301773,0.4569354236125946,-0.36582404375076294,True,1.0,0.4569354236125946,0.0,1.0,0.0,0.11076026931405067,0.3552849814295769,1.0,0.0,0.0
failure,tagged_while_carrying,60,earliest,-30,-20,OP6:9400020,OP6,9400020,3200001,30,40,10,False,True,False,-1.0,trailing,0.0,nan,nan,nan,False,0.2,nan,0.0,0.0,0.0,0.3474459759891033,nan,0.0,0.0,0.7
failure,tagged_while_carrying,60,middle,-20,-10,OP6:9400020,OP6,9400020,3200001,40,50,10,True,True,False,-1.0,trailing,1.0,0.3951970636844635,0.4050882011651993,-0.09251126646995544,True,0.2,nan,0.4,0.0,0.0,0.4704302817583084,nan,0.0,0.0,1.0
failure,tagged_while_carrying,60,latest,-10,0,OP6:9400020,OP6,9400020,3200001,50,60,10,True,True,False,-1.0,trailing,0.2,0.16493969038128853,0.16444683447480202,0.0805903971195221,False,0.6,0.37222640216350555,1.0,0.5,0.2,0.16493969038128853,0.19882335513830185,0.6,0.0,1.0
control,none,90,earliest,-30,-20,OP6:9400020,OP6,9400020,3200001,60,70,10,True,False,False,0.0,tied,1.0,0.3772055208683014,0.4708556830883026,0.06313282251358032,False,0.8,0.49335622787475586,1.0,0.0,0.7,0.2891202710568905,0.1611754298210144,0.5,0.0,0.2
control,none,90,middle,-20,-10,OP6:9400020,OP6,9400020,3200001,70,80,10,True,True,False,0.0,tied,0.6666666666666666,0.20464173952738443,0.2984551390012105,-0.14053022861480713,True,1.0,0.6380296150843302,1.0,0.3,0.2,0.2496105968952179,0.4333878755569458,1.0,0.0,0.0
control,none,90,latest,-10,0,OP6:9400020,OP6,9400020,3200001,80,90,10,True,True,False,0.0,tied,0.0,0.09047243408858777,0.1592249196022749,0.1989201009273529,False,1.0,0.3389591068029404,1.0,0.4,0.4,0.09047243408858777,0.2484866727143526,1.0,0.0,0.0
control,none,120,earliest,-30,-20,OP6:9400020,OP6,9400020,3200001,90,100,10,True,False,True,1.0,leading,1.0,0.29280897974967957,0.35691212117671967,0.005901962518692017,False,0.9,0.35691212117671967,1.0,0.0,0.4,0.3547375530004501,0.0641031414270401,1.0,0.8,0.0
control,none,120,middle,-20,-10,OP6:9400020,OP6,9400020,3200001,100,110,10,True,True,True,1.0,leading,0.6666666666666666,0.2638448129097621,0.31467528144518536,0.0952056348323822,False,1.0,0.6285499135653178,1.0,0.7,0.0,0.2088528797030449,0.3647051006555557,1.0,1.0,0.0
control,none,120,latest,-10,0,OP6:9400020,OP6,9400020,3200001,110,120,10,True,True,True,1.0,leading,0.5,0.19317991100251675,0.263428595662117,0.019358038902282715,False,1.0,0.3355258107185364,0.3,0.0,0.6,0.19317991100251675,0.14234589971601963,0.9,1.0,0.0
failure,tagged_while_carrying,16,middle,-20,-10,OP6:9400021,OP6,9400021,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.5027883499860764,nan,0.0,0.0,0.0
failure,tagged_while_carrying,16,latest,-10,0,OP6:9400021,OP6,9400021,3200001,6,16,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.9,0.6,0.4,0.23359096348285674,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,middle,-20,-10,OP6:9400021,OP6,9400021,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.5027883499860764,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,latest,-10,0,OP6:9400021,OP6,9400021,3200001,6,16,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.9,0.6,0.4,0.23359096348285674,nan,0.0,0.0,0.0
control,none,90,earliest,-30,-20,OP6:9400021,OP6,9400021,3200001,60,70,10,True,False,True,1.0,leading,0.0,0.11852391809225082,0.22759931683540344,0.2686399817466736,False,0.9,0.43493080139160156,1.0,0.0,1.0,0.15105932876467704,0.31640688329935074,1.0,0.5,0.0
control,none,90,middle,-20,-10,OP6:9400021,OP6,9400021,3200001,70,80,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.5,0.3,0.17855587601661682,nan,0.0,1.0,0.0
control,none,90,latest,-10,0,OP6:9400021,OP6,9400021,3200001,80,90,10,True,True,True,1.0,leading,0.875,0.22727182134985924,0.2746257334947586,-0.011192426085472107,True,1.0,0.48103027790784836,0.9,0.5,0.1,0.20400516912341118,0.2537584565579891,1.0,1.0,0.0
failure,tagged_while_carrying,17,middle,-20,-10,OP6:9400022,OP6,9400022,3200001,0,7,7,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.38769896967070444,nan,0.0,0.0,0.0
failure,tagged_while_carrying,17,latest,-10,0,OP6:9400022,OP6,9400022,3200001,7,17,10,True,True,False,0.0,tied,0.0,0.11561200767755508,0.1187935434281826,-0.10268256813287735,True,1.0,0.6697887182235718,1.0,0.5,0.0,0.28365651071071624,0.5541767105460167,1.0,0.0,0.0
failure,tagged_while_carrying,57,earliest,-30,-20,OP6:9400022,OP6,9400022,3200001,27,37,10,True,True,True,1.0,leading,0.0,0.18944194912910461,0.13451355695724487,-0.008753597736358643,False,0.6,nan,1.0,0.0,1.0,0.10503420047461987,nan,0.0,0.8,0.0
failure,tagged_while_carrying,57,middle,-20,-10,OP6:9400022,OP6,9400022,3200001,37,47,10,True,True,True,1.0,leading,0.0,0.056069910526275635,0.27632877230644226,-0.02522432804107666,True,1.0,0.27632877230644226,0.7,0.8,0.1,0.06054125688970089,0.22025886178016663,1.0,1.0,0.0
failure,tagged_while_carrying,57,latest,-10,0,OP6:9400022,OP6,9400022,3200001,47,57,10,True,True,True,0.0,tied,0.0,0.110645991563797,0.33775381147861483,0.18966379761695862,False,1.0,0.33775381147861483,0.0,0.5,0.3,0.110645991563797,0.22710781991481782,1.0,0.5,0.0
control,none,90,earliest,-30,-20,OP6:9400022,OP6,9400022,3200001,60,70,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.7,nan,0.7,0.0,0.9,0.19201241321861745,nan,0.0,1.0,0.0
control,none,90,middle,-20,-10,OP6:9400022,OP6,9400022,3200001,70,80,10,True,True,True,1.0,leading,0.5,0.20166976004838943,0.0714370347559452,-0.0015837177634239197,False,0.1,0.07064517587423325,1.0,0.8,0.0,0.1790263794362545,-0.1754128858447075,0.0,1.0,0.0
control,none,90,latest,-10,0,OP6:9400022,OP6,9400022,3200001,80,90,10,True,True,True,1.0,leading,0.8,0.22599710747599602,0.1970584660768509,0.07260052859783173,False,1.0,0.1982709586620331,1.0,0.2,0.4,0.22599710747599602,-0.027726148813962938,0.2,1.0,0.0
failure,tagged_while_carrying,26,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.38538138071695965,nan,0.0,0.0,0.0
failure,tagged_while_carrying,26,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,6,16,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.7,0.0,0.2,0.3149185232818127,nan,0.0,0.0,0.0
failure,tagged_while_carrying,26,latest,-10,0,OP6:9400023,OP6,9400023,3200001,16,26,10,True,True,False,0.0,tied,0.0,0.10776437073945999,0.14024896919727325,-0.1141560822725296,True,0.0,nan,1.0,0.5,0.0,0.28184745982289316,nan,0.0,0.0,0.0
failure,tagged_while_carrying,80,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,50,60,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.2,0.0,0.3489068567752838,nan,0.0,1.0,0.0
failure,tagged_while_carrying,80,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,60,70,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.6,0.2584759764373302,nan,0.0,1.0,0.0
failure,tagged_while_carrying,80,latest,-10,0,OP6:9400023,OP6,9400023,3200001,70,80,10,True,False,True,1.0,leading,0.3333333333333333,0.24176226390732658,0.14282780140638351,0.052684277296066284,False,0.6,0.17481408268213272,1.0,0.4,0.0,0.25717401802539824,-0.008409447968006134,0.2222222222222222,1.0,0.0
failure,tagged_while_carrying,99,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,69,79,10,True,False,True,1.0,leading,0.375,0.25048166885972023,0.13394810166209936,0.03671222925186157,False,0.5,0.1670038193464279,1.0,0.4,0.0,0.2788413017988205,-0.01846301257610321,0.125,1.0,0.0
failure,tagged_while_carrying,99,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,79,89,10,True,False,True,2.0,leading,0.0,0.19638548294703165,0.2563263848423958,0.06771975755691528,False,1.0,0.33978454520304996,0.9,0.0,0.7,0.17316956222057342,0.1433990622560183,1.0,1.0,0.0
failure,tagged_while_carrying,99,latest,-10,0,OP6:9400023,OP6,9400023,3200001,89,99,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.4,0.5,0.08505062758922577,nan,0.0,1.0,0.0
failure,dropped_the_flag,99,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,69,79,10,True,False,True,1.0,leading,0.375,0.25048166885972023,0.13394810166209936,0.03671222925186157,False,0.5,0.1670038193464279,1.0,0.4,0.0,0.2788413017988205,-0.01846301257610321,0.125,1.0,0.0
failure,dropped_the_flag,99,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,79,89,10,True,False,True,2.0,leading,0.0,0.19638548294703165,0.2563263848423958,0.06771975755691528,False,1.0,0.33978454520304996,0.9,0.0,0.7,0.17316956222057342,0.1433990622560183,1.0,1.0,0.0
failure,dropped_the_flag,99,latest,-10,0,OP6:9400023,OP6,9400023,3200001,89,99,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.4,0.5,0.08505062758922577,nan,0.0,1.0,0.0
failure,tagged_while_carrying,101,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,71,81,10,True,False,True,1.0,leading,0.3,0.23455817699432374,0.15168849900364875,0.0702536553144455,False,0.7,0.1829027533531189,1.0,0.4,0.0,0.23455817699432374,0.0016080992562430246,0.3,1.0,0.0
failure,tagged_while_carrying,101,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,81,91,10,True,False,True,2.0,leading,0.0,0.20914611965417862,0.2731645330786705,0.03131994605064392,False,0.8,0.3983517736196518,0.9,0.0,0.9,0.15356459096074104,0.18920565396547318,1.0,1.0,0.0
failure,tagged_while_carrying,101,latest,-10,0,OP6:9400023,OP6,9400023,3200001,91,101,10,True,False,True,2.0,leading,0.0,0.10003761202096939,0.05931640416383743,nan,False,0.1,0.05931640416383743,1.0,0.6,0.3,0.08794948235154151,-0.04072120785713196,0.0,1.0,0.0
failure,dropped_the_flag,101,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,71,81,10,True,False,True,1.0,leading,0.3,0.23455817699432374,0.15168849900364875,0.0702536553144455,False,0.7,0.1829027533531189,1.0,0.4,0.0,0.23455817699432374,0.0016080992562430246,0.3,1.0,0.0
failure,dropped_the_flag,101,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,81,91,10,True,False,True,2.0,leading,0.0,0.20914611965417862,0.2731645330786705,0.03131994605064392,False,0.8,0.3983517736196518,0.9,0.0,0.9,0.15356459096074104,0.18920565396547318,1.0,1.0,0.0
failure,dropped_the_flag,101,latest,-10,0,OP6:9400023,OP6,9400023,3200001,91,101,10,True,False,True,2.0,leading,0.0,0.10003761202096939,0.05931640416383743,nan,False,0.1,0.05931640416383743,1.0,0.6,0.3,0.08794948235154151,-0.04072120785713196,0.0,1.0,0.0
failure,tagged_while_carrying,126,earliest,-30,-20,OP6:9400023,OP6,9400023,3200001,96,106,10,True,False,True,2.0,leading,0.0,0.06938753090798855,0.069849394261837,0.021065980195999146,False,0.1,0.05931640416383743,1.0,1.0,0.0,0.09719211347401142,-0.04072120785713196,0.0,1.0,0.0
failure,tagged_while_carrying,126,middle,-20,-10,OP6:9400023,OP6,9400023,3200001,106,116,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.6,0.0,0.8,0.10080864802002906,nan,0.0,1.0,0.0
failure,tagged_while_carrying,126,latest,-10,0,OP6:9400023,OP6,9400023,3200001,116,126,10,True,True,True,2.0,leading,0.0,0.10527773201465607,0.05037730187177658,nan,False,0.0,nan,1.0,0.4,0.4,0.11983293145895005,nan,0.0,1.0,0.0
failure,tagged_while_carrying,21,middle,-20,-10,OP6:9400024,OP6,9400024,3200001,1,11,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.3,0.0,0.7,0.238844096660614,nan,0.0,0.0,0.0
failure,tagged_while_carrying,21,latest,-10,0,OP6:9400024,OP6,9400024,3200001,11,21,10,True,True,False,0.0,tied,0.0,0.1294421170439039,0.17918961282287324,0.06136763095855713,False,1.0,0.4399766368525369,1.0,1.0,0.0,0.12827327623963355,0.310534519808633,1.0,0.0,0.0
failure,tagged_while_carrying,44,earliest,-30,-20,OP6:9400024,OP6,9400024,3200001,14,24,10,True,True,False,0.0,tied,0.2,0.16187531501054764,0.16151297464966774,-0.12445639818906784,True,0.8,0.4061092771589756,1.0,0.7,0.0,0.16187531501054764,0.2700683604925871,0.7,0.0,0.0
failure,tagged_while_carrying,44,middle,-20,-10,OP6:9400024,OP6,9400024,3200001,24,34,10,True,False,True,1.0,leading,1.0,0.27009762078523636,0.2859300263226032,0.2225022166967392,False,0.3,nan,1.0,0.0,0.8,0.1880477823317051,nan,0.0,0.6,0.0
failure,tagged_while_carrying,44,latest,-10,0,OP6:9400024,OP6,9400024,3200001,34,44,10,True,True,True,1.0,leading,1.0,0.28362077474594116,0.08675532042980194,nan,False,1.0,0.08675532042980194,1.0,0.2,0.3,0.15810366123914718,-0.19686545431613922,0.0,1.0,0.0
failure,tagged_while_carrying,17,middle,-20,-10,OP6:9400025,OP6,9400025,3200001,0,7,7,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.5909023327486855,nan,0.0,0.0,0.0
failure,tagged_while_carrying,17,latest,-10,0,OP6:9400025,OP6,9400025,3200001,7,17,10,True,True,False,0.0,tied,0.0,0.10599191393703222,0.13811341486871243,-0.1646488606929779,True,1.0,0.6331890672445297,1.0,0.7,0.0,0.22472358010709287,0.5271971533074975,1.0,0.0,0.0
failure,tagged_while_carrying,62,earliest,-30,-20,OP6:9400025,OP6,9400025,3200001,32,42,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.2,0.4,0.14287565760314463,nan,0.0,1.0,0.0
failure,tagged_while_carrying,62,middle,-20,-10,OP6:9400025,OP6,9400025,3200001,42,52,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.6,0.25967179238796234,nan,0.0,1.0,0.0
failure,tagged_while_carrying,62,latest,-10,0,OP6:9400025,OP6,9400025,3200001,52,62,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.3,nan,1.0,0.1,0.2,0.3104991227388382,nan,0.0,1.0,0.0
failure,tagged_while_carrying,94,earliest,-30,-20,OP6:9400025,OP6,9400025,3200001,64,74,10,True,False,True,1.0,leading,0.0,0.15559018403291702,0.12542807199060918,-0.013039562851190567,True,0.9,0.17636104921499887,1.0,0.2,0.5,0.15559018403291702,0.022570345136854384,0.5,1.0,0.0
failure,tagged_while_carrying,94,middle,-20,-10,OP6:9400025,OP6,9400025,3200001,74,84,10,True,True,True,2.0,leading,0.0,0.06294606253504753,0.17579854279756546,0.09940369427204132,False,1.0,0.23444221913814545,1.0,0.0,0.9,0.14894471019506456,0.17149615660309792,1.0,1.0,0.0
failure,tagged_while_carrying,94,latest,-10,0,OP6:9400025,OP6,9400025,3200001,84,94,10,True,True,True,2.0,leading,1.0,0.43534570932388306,0.21184878051280975,nan,False,1.0,0.21184878051280975,0.9,0.4,0.0,0.23641174733638765,-0.2234969288110733,0.0,1.0,0.0
failure,dropped_the_flag,94,earliest,-30,-20,OP6:9400025,OP6,9400025,3200001,64,74,10,True,False,True,1.0,leading,0.0,0.15559018403291702,0.12542807199060918,-0.013039562851190567,True,0.9,0.17636104921499887,1.0,0.2,0.5,0.15559018403291702,0.022570345136854384,0.5,1.0,0.0
failure,dropped_the_flag,94,middle,-20,-10,OP6:9400025,OP6,9400025,3200001,74,84,10,True,True,True,2.0,leading,0.0,0.06294606253504753,0.17579854279756546,0.09940369427204132,False,1.0,0.23444221913814545,1.0,0.0,0.9,0.14894471019506456,0.17149615660309792,1.0,1.0,0.0
failure,dropped_the_flag,94,latest,-10,0,OP6:9400025,OP6,9400025,3200001,84,94,10,True,True,True,2.0,leading,1.0,0.43534570932388306,0.21184878051280975,nan,False,1.0,0.21184878051280975,0.9,0.4,0.0,0.23641174733638765,-0.2234969288110733,0.0,1.0,0.0
failure,dropped_the_flag,112,earliest,-30,-20,OP6:9400025,OP6,9400025,3200001,82,92,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.4,0.1,0.2035975784063339,nan,0.0,1.0,0.0
failure,dropped_the_flag,112,middle,-20,-10,OP6:9400025,OP6,9400025,3200001,92,102,10,True,True,True,1.0,leading,1.0,0.4668586552143097,0.17099089175462723,-0.08171577751636505,True,0.3,0.17099089175462723,0.1,0.0,0.2,0.39815658181905744,-0.29586776345968246,0.0,1.0,0.0
failure,dropped_the_flag,112,latest,-10,0,OP6:9400025,OP6,9400025,3200001,102,112,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.5,nan,0.0,0.0,0.3,0.32827690839767454,nan,0.0,1.0,0.0
failure,tagged_while_carrying,16,middle,-20,-10,OP6:9400026,OP6,9400026,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.4016444534063339,nan,0.0,0.0,0.0
failure,tagged_while_carrying,16,latest,-10,0,OP6:9400026,OP6,9400026,3200001,6,16,10,True,False,False,0.0,tied,1.0,0.5773190855979919,0.061020273715257645,nan,False,0.3,nan,0.7,0.0,0.2,0.3048444852232933,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,middle,-20,-10,OP6:9400026,OP6,9400026,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.4016444534063339,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,latest,-10,0,OP6:9400026,OP6,9400026,3200001,6,16,10,True,False,False,0.0,tied,1.0,0.5773190855979919,0.061020273715257645,nan,False,0.3,nan,0.7,0.0,0.2,0.3048444852232933,nan,0.0,0.0,0.0
failure,tagged_while_carrying,30,earliest,-30,-20,OP6:9400026,OP6,9400026,3200001,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.1,0.0,0.8,0.329748860001564,nan,0.0,0.0,0.0
failure,tagged_while_carrying,30,middle,-20,-10,OP6:9400026,OP6,9400026,3200001,10,20,10,True,True,False,0.0,tied,1.0,0.6065085530281067,0.06342031247913837,0.004800077527761459,False,0.1,0.0658203512430191,1.0,0.0,0.0,0.41698720306158066,-0.5698776692152023,0.0,0.0,0.0
failure,tagged_while_carrying,30,latest,-10,0,OP6:9400026,OP6,9400026,3200001,20,30,10,True,True,False,0.0,tied,1.0,0.6396386027336121,0.08834884315729141,nan,False,0.0,nan,1.0,0.0,0.2,0.30356990098953246,nan,0.0,0.0,0.0
failure,dropped_the_flag,30,earliest,-30,-20,OP6:9400026,OP6,9400026,3200001,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.1,0.0,0.8,0.329748860001564,nan,0.0,0.0,0.0
failure,dropped_the_flag,30,middle,-20,-10,OP6:9400026,OP6,9400026,3200001,10,20,10,True,True,False,0.0,tied,1.0,0.6065085530281067,0.06342031247913837,0.004800077527761459,False,0.1,0.0658203512430191,1.0,0.0,0.0,0.41698720306158066,-0.5698776692152023,0.0,0.0,0.0
failure,dropped_the_flag,30,latest,-10,0,OP6:9400026,OP6,9400026,3200001,20,30,10,True,True,False,0.0,tied,1.0,0.6396386027336121,0.08834884315729141,nan,False,0.0,nan,1.0,0.0,0.2,0.30356990098953246,nan,0.0,0.0,0.0
failure,tagged_while_carrying,42,earliest,-30,-20,OP6:9400026,OP6,9400026,3200001,12,22,10,True,True,False,0.0,tied,1.0,0.6065085530281067,0.06342031247913837,0.004800077527761459,False,0.1,0.0658203512430191,1.0,0.0,0.0,0.41304627507925035,-0.5698776692152023,0.0,0.0,0.0
failure,tagged_while_carrying,42,middle,-20,-10,OP6:9400026,OP6,9400026,3200001,22,32,10,True,True,False,0.0,tied,1.0,0.6194512248039246,0.0816076509654522,-0.013482384383678436,True,0.1,0.07486645877361298,1.0,0.0,0.2,0.37517943829298017,-0.5243973881006241,0.0,0.0,0.0
