scale,strategy,pole,seed,tick,agent,is_defender,carrying,tagged,teacher_tx,teacher_ty,adapt_category,adapt_macro,adapt_residual,committed_macro,commit_ticks_left,at_boundary,wants_switch,switch_blocked,exec_tx,exec_ty,exec_residual
4v4,GUARD,A,17600006,30,3,1,0,0,4.6648,8.6221,WAYPOINT,0,0.197,0,2,0,0,0,4.75,8.4444,0.197
4v4,GUARD,A,17600006,31,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,31,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,31,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,31,3,1,0,0,4.0722,8.9285,WAYPOINT,0,0.8329,0,1,0,0,0,4.75,8.4444,0.8329
4v4,GUARD,A,17600006,32,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,32,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,32,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,32,3,1,0,0,3.1832,9.3882,GO_HOME,4,1.332,0,0,1,1,0,4.75,8.4444,1.8291
4v4,GUARD,A,17600006,33,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,33,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,33,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,33,3,1,0,0,3.0301,9.4551,GO_HOME,4,1.1654,4,3,0,0,0,2.0,10.0,1.1654
4v4,GUARD,A,17600006,34,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,34,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,34,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,34,3,1,0,0,2.1128,9.0548,GO_HOME,4,0.952,4,2,0,0,0,2.0,10.0,0.952
4v4,GUARD,A,17600006,35,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,35,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,35,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,35,3,1,0,0,2.2872,8.0692,GO_HOME,4,1.952,4,1,0,0,0,2.0,10.0,1.952
4v4,GUARD,A,17600006,36,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,36,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,36,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,36,3,1,0,0,2.7862,7.2017,WAYPOINT,0,2.1472,4,0,1,1,0,2.0,10.0,2.9067
4v4,GUARD,A,17600006,37,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,37,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,37,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,37,3,1,0,0,3.1145,7.2147,WAYPOINT,0,1.8579,0,3,0,0,0,4.75,6.3333,1.8579
4v4,GUARD,A,17600006,38,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,38,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,38,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,38,3,1,0,0,3.4926,7.3977,WAYPOINT,0,1.6361,0,2,0,0,0,4.75,6.3333,1.6474
4v4,GUARD,A,17600006,39,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,39,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,39,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,39,3,1,0,0,3.824,7.6182,WAYPOINT,0,1.241,0,1,0,0,0,4.75,6.3333,1.5838
4v4,GUARD,A,17600006,40,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,40,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,40,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,40,3,1,0,0,4.0138,7.7763,WAYPOINT,0,0.9942,0,0,1,0,0,4.75,6.3333,1.62
4v4,GUARD,A,17600006,41,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,41,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,41,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,41,3,1,0,0,4.14,7.8975,WAYPOINT,0,0.8193,0,0,1,0,0,4.75,8.4444,0.8193
4v4,GUARD,A,17600006,42,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,42,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,42,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,42,3,1,0,0,4.2738,8.043,WAYPOINT,0,0.6228,0,0,1,0,0,4.75,8.4444,0.6228
4v4,GUARD,A,17600006,43,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,43,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,43,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,43,3,1,0,0,4.4192,8.2259,WAYPOINT,0,0.3964,0,0,1,0,0,4.75,8.4444,0.3964
4v4,GUARD,A,17600006,44,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,44,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,44,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,44,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,8.4444,3.1595
4v4,GUARD,A,17600006,45,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,45,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,45,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,45,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,46,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600006,46,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,46,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,46,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,47,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,47,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,47,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,47,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,48,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,48,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600006,48,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,48,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,49,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,49,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,49,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,49,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,50,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600006,50,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,50,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,50,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,51,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,51,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,51,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,51,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,52,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,52,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,52,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,52,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,53,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,53,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,53,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,53,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,54,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,54,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,54,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,54,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,55,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,55,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,55,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,55,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,56,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,56,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,56,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,56,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,57,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,57,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,57,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,57,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,58,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,58,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,58,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,58,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,59,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,59,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,59,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,59,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,60,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,60,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,60,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,60,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,61,0,0,0,0,16.4741,9.8411,GET_FLAG,2,0.0,2,1,0,0,0,16.4741,9.8411,0.0
4v4,GUARD,A,17600006,61,1,0,1,0,14.4793,10.3251,FORCED_HOME_CARRYING,0,12.4836,2,0,1,1,0,2.0,10.0,12.4836
4v4,GUARD,A,17600006,61,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,61,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,62,0,0,0,0,16.8999,10.8434,GET_FLAG,2,0.0,2,0,1,0,0,16.8999,10.8434,0.0
4v4,GUARD,A,17600006,62,1,0,1,0,14.9036,10.7223,FORCED_HOME_CARRYING,0,12.9238,0,3,0,0,0,2.0,10.0,12.9238
4v4,GUARD,A,17600006,62,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,62,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,63,0,0,0,0,15.9551,11.3849,GET_FLAG,2,0.0,2,3,0,0,0,15.9551,11.3849,0.0
4v4,GUARD,A,17600006,63,1,0,1,0,13.9829,11.0055,FORCED_HOME_CARRYING,0,12.0251,0,2,0,0,0,2.0,10.0,12.0251
4v4,GUARD,A,17600006,63,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,63,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,64,0,0,0,0,14.8714,11.2774,GET_FLAG,2,0.0,2,2,0,0,0,14.8714,11.2774,0.0
4v4,GUARD,A,17600006,64,1,0,1,0,12.9166,10.7228,FORCED_HOME_CARRYING,0,10.9405,0,1,0,0,0,2.0,10.0,10.9405
4v4,GUARD,A,17600006,64,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,64,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,65,0,0,0,0,13.7878,11.1698,GET_FLAG,2,0.0,2,1,0,0,0,13.7878,11.1698,0.0
4v4,GUARD,A,17600006,65,1,0,1,0,11.8484,10.4596,FORCED_HOME_CARRYING,0,9.8591,0,0,1,0,0,2.0,10.0,9.8591
4v4,GUARD,A,17600006,65,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,65,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,66,0,0,0,0,12.7041,11.0623,GET_FLAG,2,0.0,2,0,1,0,0,12.7041,11.0623,0.0
4v4,GUARD,A,17600006,66,1,0,1,0,10.773,10.269,FORCED_HOME_CARRYING,0,8.7771,0,3,0,0,0,2.0,10.0,8.7771
4v4,GUARD,A,17600006,66,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,66,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,67,0,0,0,0,11.6204,10.9547,GET_FLAG,2,0.0,2,3,0,0,0,11.6204,10.9547,0.0
4v4,GUARD,A,17600006,67,1,0,1,0,9.7138,9.9147,FORCED_HOME_CARRYING,0,7.7143,0,2,0,0,0,2.0,10.0,7.7143
4v4,GUARD,A,17600006,67,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,67,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,68,0,0,0,0,10.5367,10.8472,GET_FLAG,2,0.0,2,2,0,0,0,10.5367,10.8472,0.0
4v4,GUARD,A,17600006,68,1,0,1,0,8.6767,9.338,FORCED_HOME_CARRYING,0,6.7094,0,1,0,0,0,2.0,10.0,6.7094
4v4,GUARD,A,17600006,68,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,68,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,69,0,0,0,0,9.4531,10.7396,GET_FLAG,2,0.0,2,1,0,0,0,9.4531,10.7396,0.0
4v4,GUARD,A,17600006,69,1,0,1,0,7.6299,8.8586,FORCED_HOME_CARRYING,0,5.7445,0,0,1,0,0,2.0,10.0,5.7445
4v4,GUARD,A,17600006,69,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,69,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,70,0,0,0,0,8.3694,10.6321,GET_FLAG,2,0.0,2,0,1,0,0,8.3694,10.6321,0.0
4v4,GUARD,A,17600006,70,1,0,1,0,6.5681,8.5302,FORCED_HOME_CARRYING,0,4.7988,0,3,0,0,0,2.0,10.0,4.7988
4v4,GUARD,A,17600006,70,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,70,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,71,0,0,0,0,7.2857,10.5246,GET_FLAG,2,0.0,2,3,0,0,0,7.2857,10.5246,0.0
4v4,GUARD,A,17600006,71,1,0,1,0,5.4938,8.3291,FORCED_HOME_CARRYING,0,3.8728,0,2,0,0,0,2.0,10.0,3.8728
4v4,GUARD,A,17600006,71,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,71,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,72,0,0,0,0,6.202,10.417,GET_FLAG,2,0.0,2,2,0,0,0,6.202,10.417,0.0
4v4,GUARD,A,17600006,72,1,0,1,0,4.4112,8.21,FORCED_HOME_CARRYING,0,3.003,0,1,0,0,0,2.0,10.0,3.003
4v4,GUARD,A,17600006,72,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,72,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,73,0,0,0,0,5.1183,10.3095,GET_FLAG,2,0.0,2,1,0,0,0,5.1183,10.3095,0.0
4v4,GUARD,A,17600006,73,1,0,1,0,3.3242,8.1363,FORCED_HOME_CARRYING,0,2.2862,0,0,1,0,0,2.0,10.0,2.2862
4v4,GUARD,A,17600006,73,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600006,73,3,1,0,0,4.1683,7.9267,WAYPOINT,0,0.7788,4,3,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600006,74,0,0,0,0,4.0347,10.2019,GET_FLAG,2,0.0,2,0,1,0,0,4.0347,10.2019,0.0
4v4,GUARD,A,17600006,74,1,0,1,0,2.1529,8.9113,FORCED_HOME_CARRYING,0,1.0994,0,3,0,0,0,2.0,10.0,1.0994
4v4,GUARD,A,17600006,74,2,1,0,0,4.0281,7.7894,WAYPOINT,0,0.9748,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600006,74,3,1,0,0,4.0035,7.7671,WAYPOINT,0,1.008,4,2,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600006,75,0,0,0,0,2.951,10.0944,GET_FLAG,2,0.0,2,3,0,0,0,2.951,10.0944,0.0
4v4,GUARD,A,17600006,75,1,0,1,0,0.9737,9.767,FORCED_HOME_CARRYING,0,1.0525,0,2,0,0,0,2.0,10.0,1.0525
4v4,GUARD,A,17600006,75,2,1,0,0,3.8916,7.6715,WAYPOINT,0,1.1551,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600006,75,3,1,0,0,3.7976,7.5982,WAYPOINT,0,1.274,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600006,76,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,76,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600006,76,2,1,0,0,3.7243,7.5451,WAYPOINT,0,1.3642,0,3,0,0,0,4.75,8.4444,1.3642
4v4,GUARD,A,17600006,76,3,1,0,0,3.5423,7.4268,WAYPOINT,0,1.5793,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600006,77,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,77,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600006,77,2,1,0,0,3.5423,7.4268,WAYPOINT,0,1.5793,0,2,0,0,0,4.75,8.4444,1.5793
4v4,GUARD,A,17600006,77,3,1,0,0,3.5188,7.4129,WAYPOINT,0,1.6062,0,3,0,0,0,4.75,8.4444,1.6062
4v4,GUARD,A,17600006,78,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,78,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,78,2,1,0,0,3.5423,7.4268,WAYPOINT,0,1.5793,0,0,1,0,0,4.75,8.4444,1.5793
4v4,GUARD,A,17600006,78,3,1,0,0,3.2674,7.2808,WAYPOINT,0,1.7595,0,2,0,0,0,4.75,8.4444,1.8847
4v4,GUARD,A,17600006,79,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600006,79,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
