scale,style,seed,arm,tick,agent,E_v_tick,trace_hash
2v2,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,1,0.388356,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,0,0.339323,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,1,0.339323,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I1_W50_NO_COMMIT,239,0,0.341219,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I1_W50_NO_COMMIT,239,1,0.341219,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,0,0.367864,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,1,0.367864,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,0,0.357171,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
2v2,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,1,0.357171,88c8622af8e9f8847a12c232283a0685806a52f0f3444d0754e3e6a6e6b1ff0d
4v4,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,0,0.439928,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,1,0.439928,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,2,0.439928,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,3,0.439928,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I1_W50_NO_COMMIT,239,0,0.50163,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I1_W50_NO_COMMIT,239,1,0.50163,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I1_W50_NO_COMMIT,239,2,0.50163,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I1_W50_NO_COMMIT,239,3,0.50163,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,0,0.581174,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,1,0.581174,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,2,0.581174,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,3,0.581174,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,0,0.564493,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,1,0.564493,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,2,0.564493,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,3,0.564493,bbbbb6ae672950be778512b45b43186bd9c73418573a1f25d7073bc7a6785557
4v4,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,0,0.416121,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,1,0.416121,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,2,0.416121,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I0_CONTINUOUS_ORACLE,239,3,0.416121,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I1_W50_NO_COMMIT,239,0,0.492481,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I1_W50_NO_COMMIT,239,1,0.492481,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I1_W50_NO_COMMIT,239,2,0.492481,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I1_W50_NO_COMMIT,239,3,0.492481,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,0,0.594367,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,1,0.594367,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,2,0.594367,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I2_W50_CURRENT_COMMIT,239,3,0.594367,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,0,0.606998,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,1,0.606998,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,2,0.606998,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
4v4,BREACH,19500015,I3_FULL_CURRENT_MACRO,239,3,0.606998,d413bdb458adcb70686b384e78c29c80e3bc1b811255ac6abb134d98de4c3c86
2v2,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,0,0.222006,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,1,0.222006,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I1_W50_NO_COMMIT,239,0,0.254149,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I1_W50_NO_COMMIT,239,1,0.254149,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,0,0.3013,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,1,0.3013,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,0,0.291265,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,1,0.291265,9df195d33fe48f08b090f0a4bcf1aefb3d09e9528de392545038da3f432cd7e8
2v2,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,0,0.449956,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,1,0.449956,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I1_W50_NO_COMMIT,239,0,0.491074,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I1_W50_NO_COMMIT,239,1,0.491074,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,0,0.636297,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,1,0.636297,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,0,0.574465,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
2v2,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,1,0.574465,b69d770d89267e1c7352c941b843064f4d60ee86ff5e597e25a28466ce691523
4v4,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,0,0.456265,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,1,0.456265,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,2,0.456265,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I0_CONTINUOUS_ORACLE,239,3,0.456265,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I1_W50_NO_COMMIT,239,0,0.459355,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I1_W50_NO_COMMIT,239,1,0.459355,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I1_W50_NO_COMMIT,239,2,0.459355,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I1_W50_NO_COMMIT,239,3,0.459355,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,0,0.544193,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,1,0.544193,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,2,0.544193,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I2_W50_CURRENT_COMMIT,239,3,0.544193,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,0,0.523693,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,1,0.523693,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,2,0.523693,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,GUARD,19500016,I3_FULL_CURRENT_MACRO,239,3,0.523693,1584cd4395afa89ad7ffa2ba56e3eb7135f4e7d30ce06d8d4f0a60dfdba0c0c7
4v4,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,0,0.649566,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,1,0.649566,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,2,0.649566,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I0_CONTINUOUS_ORACLE,239,3,0.649566,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I1_W50_NO_COMMIT,239,0,0.783008,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I1_W50_NO_COMMIT,239,1,0.783008,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I1_W50_NO_COMMIT,239,2,0.783008,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I1_W50_NO_COMMIT,239,3,0.783008,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,0,1.017299,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,1,1.017299,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,2,1.017299,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I2_W50_CURRENT_COMMIT,239,3,1.017299,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,0,0.954049,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,1,0.954049,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,2,0.954049,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
4v4,BREACH,19500016,I3_FULL_CURRENT_MACRO,239,3,0.954049,8bd262d440ce28bd218fc5e8409bf188e5940326bd08b4fbe212396381d15df0
