seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,red_alive_end,genome_id,pole_config_hash,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
19900047,B,2A_2D,"0,1","2,3",0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,32,448,217,0
19900048,B,2A_2D,"0,1","2,3",1,0,1,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,157,323,196,0
19900049,B,2A_2D,"0,1","2,3",1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,428,52,178,302,236,0
19900050,B,2A_2D,"0,1","2,3",0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,470,10,145,335,255,0
19900051,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,310,170,275,205,244,0
19900052,B,2A_2D,"0,1","2,3",1,1,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,233,247,230,0
19900053,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,176,304,231,0
19900054,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,198,282,231,0
19900055,B,2A_2D,"0,1","2,3",0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,450,30,55,425,211,0
19900056,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,180,300,240,0
19900057,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,474,6,204,276,254,0
19900058,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,198,282,243,0
19900059,B,2A_2D,"0,1","2,3",1,0,1,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,444,36,99,381,203,0
19900060,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,200,280,246,0
19900061,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,204,276,242,0
19900062,B,2A_2D,"0,1","2,3",1,1,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,440,40,256,224,229,0
19900063,B,2A_2D,"0,1","2,3",1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,430,50,212,268,244,0
19900064,B,2A_2D,"0,1","2,3",0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,169,311,258,0
19900001,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,223,17,378,342,159,0
19900002,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,192,48,423,297,185,0
19900003,B,1A_3D,"0,1,2",3,1,1,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,204,36,433,287,148,0
19900004,B,1A_3D,"0,1,2",3,0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,327,393,111,0
19900005,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,224,16,391,329,180,0
19900006,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,376,344,200,0
19900007,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,219,21,370,350,162,0
19900008,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,331,389,147,0
19900009,B,1A_3D,"0,1,2",3,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,234,6,503,217,213,0
19900010,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,346,374,167,0
19900011,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,231,9,398,322,164,0
19900012,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,221,19,351,369,168,0
19900013,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,230,10,386,334,169,0
19900014,B,1A_3D,"0,1,2",3,1,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,221,19,438,282,202,0
19900015,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,234,6,362,358,178,0
19900016,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,234,6,402,318,157,0
19900017,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,231,9,461,259,211,0
19900018,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,219,21,351,369,165,0
19900019,B,1A_3D,"0,1,2",3,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,459,261,231,0
19900020,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,233,7,418,302,203,0
19900021,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,372,348,174,0
19900022,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,236,4,347,373,150,0
19900023,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,236,4,384,336,179,0
19900024,B,1A_3D,"0,1,2",3,0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,230,10,292,428,132,0
19900025,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,240,0,330,390,169,0
19900026,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,236,4,362,358,150,0
19900027,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,240,0,410,310,163,0
19900028,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,228,12,261,459,137,0
19900029,B,1A_3D,"0,1,2",3,0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,40,200,569,151,239,0
19900030,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,420,300,186,0
19900031,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,403,317,171,0
19900032,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,233,7,405,315,209,0
19900033,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,234,6,300,420,148,0
19900034,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,236,4,383,337,164,0
19900035,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,387,333,185,0
19900036,B,1A_3D,"0,1,2",3,1,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,224,16,432,288,167,0
19900037,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,239,1,387,333,187,0
19900038,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,437,283,201,0
19900039,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,221,19,374,346,168,0
19900040,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,232,8,441,279,206,0
19900041,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,442,278,207,0
19900042,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,204,36,445,275,193,0
19900043,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,227,13,423,297,201,0
19900044,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,235,5,286,434,135,0
19900045,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,410,310,181,0
19900046,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,239,1,395,325,177,0
19900047,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,234,6,215,505,145,0
19900048,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,309,411,148,0
19900049,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,233,7,365,355,178,0
19900050,B,1A_3D,"0,1,2",3,1,1,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,199,41,385,335,164,0
19900051,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,278,442,156,0
19900052,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,435,285,205,0
19900053,B,1A_3D,"0,1,2",3,1,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,218,22,431,289,181,0
19900054,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,398,322,177,0
19900055,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,233,7,451,269,212,0
19900056,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,384,336,197,0
19900057,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,240,0,441,279,205,0
19900058,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,413,307,165,0
19900059,B,1A_3D,"0,1,2",3,1,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,220,20,429,291,171,0
19900060,B,1A_3D,"0,1,2",3,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,336,384,171,0
19900061,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,429,291,223,0
19900062,B,1A_3D,"0,1,2",3,0,1,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,237,3,320,400,148,0
19900063,B,1A_3D,"0,1,2",3,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,238,2,430,290,184,0
19900064,B,1A_3D,"0,1,2",3,0,0,0,1,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,240,720,60,180,586,134,275,0
19900001,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,601,359,127,0
19900002,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,650,310,154,0
19900003,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,684,276,152,0
19900004,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,603,357,139,0
19900005,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,586,374,144,0
19900006,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,586,374,111,0
19900007,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,554,406,128,0
19900008,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,630,330,164,0
19900009,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,610,350,121,0
19900010,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,556,404,130,0
19900011,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,578,382,113,0
19900012,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,591,369,128,0
19900013,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,638,322,167,0
19900014,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,617,343,172,0
19900015,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,647,313,170,0
19900016,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,647,313,169,0
19900017,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,673,287,151,0
19900018,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,632,328,159,0
19900019,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,652,308,178,0
19900020,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,568,392,130,0
19900021,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,638,322,181,0
19900022,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,615,345,113,0
19900023,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,582,378,137,0
19900024,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,592,368,120,0
19900025,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,540,420,126,0
19900026,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,606,354,128,0
19900027,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,615,345,132,0
19900028,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,664,296,167,0
19900029,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,654,306,165,0
19900030,B,0A_4D,"0,1,2,3",,0,2,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,536,424,87,0
19900031,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,620,340,101,0
19900032,B,0A_4D,"0,1,2,3",,1,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,621,339,153,0
19900033,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,637,323,135,0
19900034,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,593,367,125,0
19900035,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,621,339,174,0
19900036,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,652,308,165,0
19900037,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,631,329,171,0
19900038,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,613,347,146,0
19900039,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,552,408,116,0
