seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20500004,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,447,273,196,524,258,0
20500005,A,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS2_A_payoff_INIT_3,720,720,435,285,446,274,287,0
20500006,A,3A_3D,"0,1,2","3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,444,276,328,392,221,0
20500007,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,438,282,349,371,262,0
20500008,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,531,189,199,521,209,0
20500009,A,3A_3D,"0,1,2","3,4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,501,219,376,344,301,0
20500010,A,3A_3D,"0,1,2","3,4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,549,171,364,356,289,0
20500011,A,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,525,195,195,525,271,0
20500012,A,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,600,120,132,588,255,0
20500013,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,435,285,234,486,235,0
20500014,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,546,174,147,573,216,0
20500015,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,555,165,273,447,267,0
20500016,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,180,540,486,234,237,0
20500017,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,282,438,538,182,318,0
20500018,A,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,255,465,564,156,311,0
20500019,A,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,120,600,618,102,309,0
20500020,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,501,219,438,282,272,0
20500021,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,450,270,369,351,233,0
20500022,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,579,141,405,315,317,0
20500023,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,411,309,422,298,267,0
20500024,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,471,249,193,527,216,0
20500025,A,3A_3D,"0,1,2","3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,378,342,315,405,214,0
20500026,A,3A_3D,"0,1,2","3,4,5",5,2,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,477,243,353,367,248,0
20500027,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,573,147,309,411,278,0
20500028,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,300,420,448,272,265,0
20500029,A,3A_3D,"0,1,2","3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,492,228,307,413,200,0
20500030,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,222,498,549,171,295,0
20500031,A,3A_3D,"0,1,2","3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,471,249,265,455,214,0
20500032,A,3A_3D,"0,1,2","3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,411,309,240,480,181,0
20500033,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,531,189,248,472,232,0
20500034,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,378,342,457,263,266,0
20500035,A,3A_3D,"0,1,2","3,4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,564,156,395,325,258,0
20500036,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,147,573,619,101,316,0
20500037,A,3A_3D,"0,1,2","3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,330,390,455,265,258,0
20500038,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,123,597,584,136,315,0
20500039,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,87,633,583,137,282,0
20500040,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,459,261,419,301,341,0
20500041,A,3A_3D,"0,1,2","3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,477,243,311,409,224,0
20500042,A,3A_3D,"0,1,2","3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,396,324,332,388,253,0
20500043,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,483,237,369,351,288,0
20500044,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,507,213,412,308,247,0
20500045,A,3A_3D,"0,1,2","3,4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,417,303,478,242,261,0
20500046,A,3A_3D,"0,1,2","3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,312,408,472,248,258,0
20500047,A,3A_3D,"0,1,2","3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,294,426,535,185,289,0
20500048,A,3A_3D,"0,1,2","3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,414,306,279,441,177,0
20500049,A,3A_3D,"0,1,2","3,4,5",4,2,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,480,240,284,436,232,0
20500050,A,3A_3D,"0,1,2","3,4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,471,249,361,359,286,0
20500051,A,3A_3D,"0,1,2","3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,429,291,283,437,221,0
20500052,A,3A_3D,"0,1,2","3,4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,597,123,331,389,303,0
20500053,A,3A_3D,"0,1,2","3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,447,273,433,287,260,0
20500054,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,87,633,581,139,294,0
20500055,A,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,186,534,551,169,277,0
20500056,A,3A_3D,"0,1,2","3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,519,201,429,291,264,0
20500057,A,3A_3D,"0,1,2","3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,513,207,202,518,199,0
20500058,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,360,360,423,297,238,0
20500059,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,78,642,596,124,297,0
20500060,A,3A_3D,"0,1,2","3,4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,594,126,307,413,306,0
20500061,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,531,189,193,527,227,0
20500062,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,306,414,297,423,238,0
20500063,A,3A_3D,"0,1,2","3,4,5",1,2,0,0,240,6,SDS2_A_payoff_INIT_3,720,720,567,153,355,365,303,0
20500064,A,3A_3D,"0,1,2","3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,309,411,418,302,244,0
20500001,A,4A_2D,"0,1","2,3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,652,308,181,299,269,0
20500002,A,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,568,392,253,227,281,0
20500003,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,120,840,410,70,231,0
20500004,A,4A_2D,"0,1","2,3,4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,492,468,236,244,292,0
20500005,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,508,452,254,226,309,0
20500006,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,484,476,296,184,272,0
20500007,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,296,664,324,156,256,0
20500008,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,276,684,344,136,245,0
20500009,A,4A_2D,"0,1","2,3,4,5",3,2,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,680,280,219,261,335,0
20500010,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,440,520,290,190,304,0
20500011,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,352,608,312,168,268,0
20500012,A,4A_2D,"0,1","2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,576,384,82,398,227,0
20500013,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,332,628,315,165,243,0
20500014,A,4A_2D,"0,1","2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,572,388,130,350,239,0
20500015,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,252,708,301,179,212,0
20500016,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,572,388,163,317,226,0
20500017,A,4A_2D,"0,1","2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,400,560,228,252,235,0
20500018,A,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,564,396,254,226,264,0
20500019,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,188,772,432,48,268,0
20500020,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,728,232,42,438,290,0
20500021,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,224,736,380,100,200,0
20500022,A,4A_2D,"0,1","2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,608,352,128,352,260,0
20500023,A,4A_2D,"0,1","2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,480,480,171,309,256,0
20500024,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,560,400,191,289,241,0
20500025,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,476,484,189,291,254,0
20500026,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,276,684,398,82,254,0
20500027,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,392,568,290,190,280,0
20500028,A,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,700,260,196,284,316,0
20500029,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,260,700,388,92,247,0
20500030,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,112,848,429,51,240,0
20500031,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,372,588,352,128,281,0
20500032,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,236,724,365,115,207,0
20500033,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,544,416,175,305,204,0
20500034,A,4A_2D,"0,1","2,3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,588,372,198,282,227,0
20500035,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,416,544,335,145,190,0
20500036,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,280,680,377,103,264,0
20500037,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,308,652,301,179,229,0
20500038,A,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,680,280,193,287,282,0
20500039,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,212,748,414,66,274,0
20500040,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,188,772,427,53,253,0
20500041,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,176,784,377,103,221,0
20500042,A,4A_2D,"0,1","2,3,4,5",3,2,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,640,320,266,214,335,0
20500043,A,4A_2D,"0,1","2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,392,568,241,239,198,0
20500044,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,436,524,219,261,209,0
20500045,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,112,848,413,67,246,0
20500046,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,244,716,384,96,251,0
20500047,A,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,728,232,195,285,297,0
20500048,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,272,688,300,180,215,0
20500049,A,4A_2D,"0,1","2,3,4,5",5,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,500,460,198,282,240,0
20500050,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,112,848,409,71,217,0
20500051,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,292,668,363,117,252,0
20500052,A,4A_2D,"0,1","2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,620,340,140,340,250,0
20500053,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,720,240,106,374,285,0
20500054,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,132,828,401,79,236,0
20500055,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,120,840,418,62,227,0
20500056,A,4A_2D,"0,1","2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,452,508,315,165,224,0
20500057,A,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,960,480,168,792,406,74,244,0
20500058,A,4A_2D,"0,1","2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,536,424,255,225,316,0
20500059,A,4A_2D,"0,1","2,3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,572,388,275,205,281,0
20500060,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,340,620,278,202,222,0
20500061,A,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,684,276,195,285,341,0
20500062,A,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,108,852,411,69,233,0
20500063,A,4A_2D,"0,1","2,3,4,5",0,1,0,0,240,6,SDS2_A_payoff_INIT_3,960,480,200,760,422,58,262,0
20500064,A,4A_2D,"0,1","2,3,4,5",4,2,1,0,240,6,SDS2_A_payoff_INIT_3,960,480,624,336,242,238,267,0
20500001,A,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,400,800,182,58,240,0
20500002,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,185,1015,204,36,176,0
20500003,A,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,460,740,118,122,226,0
20500004,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,290,910,197,43,163,0
20500005,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,285,915,180,60,174,0
20500006,A,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,695,505,17,223,256,0
20500007,A,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,645,555,41,199,293,0
20500008,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,65,1135,223,17,129,0
20500009,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,70,1130,217,23,137,0
20500010,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,430,770,182,58,208,0
20500011,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,210,990,212,28,177,0
20500012,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,130,1070,218,22,142,0
20500013,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,395,805,168,72,180,0
20500014,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,225,975,198,42,162,0
20500015,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,217,23,131,0
20500016,A,5A_1D,0,"1,2,3,4,5",6,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,630,570,112,128,282,0
20500017,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,300,900,158,82,177,0
20500018,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,217,23,142,0
20500019,A,5A_1D,0,"1,2,3,4,5",5,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,705,495,146,94,254,0
20500020,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,120,1080,218,22,116,0
20500021,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,485,715,114,126,228,0
20500022,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,590,610,114,126,277,0
20500023,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,245,955,184,56,171,0
20500024,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,625,575,74,166,294,0
20500025,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,140,1060,218,22,134,0
20500026,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,320,880,184,56,192,0
20500027,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,420,780,171,69,186,0
20500028,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,505,695,116,124,262,0
20500029,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,340,860,179,61,197,0
20500030,A,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,740,460,84,156,320,0
20500031,A,5A_1D,0,"1,2,3,4,5",7,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,575,625,84,156,250,0
20500032,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,135,1065,216,24,162,0
20500033,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,207,33,146,0
20500034,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,580,620,131,109,265,0
20500035,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,202,38,168,0
20500036,A,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,515,685,184,56,239,0
20500037,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,190,1010,202,38,184,0
20500038,A,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,695,505,56,184,249,0
20500039,A,5A_1D,0,"1,2,3,4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,605,595,105,135,260,0
20500040,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,160,1040,209,31,144,0
20500041,A,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,545,655,119,121,243,0
20500042,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,206,34,154,0
20500043,A,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,700,500,120,120,282,0
20500044,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,845,355,94,146,344,0
20500045,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,230,970,211,29,171,0
20500046,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,160,1040,196,44,143,0
20500047,A,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,410,790,117,123,222,0
20500048,A,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,480,720,174,66,242,0
20500049,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,310,890,200,40,182,0
20500050,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,135,1065,210,30,141,0
20500051,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,180,1020,210,30,160,0
20500052,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,145,1055,203,37,149,0
20500053,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,570,630,149,91,303,0
20500054,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,325,875,129,111,173,0
20500055,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,175,1025,206,34,175,0
20500056,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,300,900,204,36,210,0
20500057,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,395,805,126,114,186,0
20500058,A,5A_1D,0,"1,2,3,4,5",7,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,630,570,26,214,251,0
20500059,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,210,990,186,54,160,0
20500060,A,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,510,690,178,62,252,0
20500061,A,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,245,955,198,42,177,0
20500062,A,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1200,240,260,940,168,72,170,0
20500063,A,5A_1D,0,"1,2,3,4,5",7,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,560,640,84,156,220,0
20500064,A,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS2_A_payoff_INIT_3,1200,240,515,685,115,125,222,0
20500001,A,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1440,0,282,1158,0,0,114,0
20500002,A,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1440,0,318,1122,0,0,133,0
20500003,A,6A_0D,,"0,1,2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,1440,0,354,1086,0,0,111,0
20500004,A,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1440,0,222,1218,0,0,105,0
20500005,A,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,1440,0,84,1356,0,0,35,0
20500006,A,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,1440,0,186,1254,0,0,83,0
20500007,A,6A_0D,,"0,1,2,3,4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,1440,0,390,1050,0,0,154,0
